-1.57691e+06  -6.09109e+06  -1.14618e+06      -9.27981e-11  4.55657e-11  4.17996e-11     2.80061e-11     1.56105e-05    1.8155e-17     7.0611e-17     -1.32282e-16
4.17412e+06  -936414  -4.75377e+06      5.04629e-11  -2.19943e-11  -3.54878e-11     -6.25361e-11     -4.58433e-05    2.35965e-16     -1.40543e-16     -1.1923e-16
-5.23553e+06  202296  -3.66653e+06      -2.44552e-11  -5.40329e-11  1.11384e-10     4.5548e-11     2.3772e-05    2.72492e-16     2.12653e-17     3.74096e-18
-2.20534e+06  -3.84124e+06  4.60983e+06      -2.79727e-10  -1.58038e-10  -1.57755e-10     -7.77002e-11     -2.71681e-05    -2.47085e-16     -4.69995e-17     -2.45082e-15
-4.24162e+06  -3.57738e+06  3.17669e+06      -7.40007e-11  3.8929e-11  -1.85855e-10     6.50284e-11     3.19964e-05    -3.1453e-16     -3.12892e-16     -8.92098e-17
1.52526e+06  -13957.6  6.2113e+06      -1.37154e-09  2.80991e-10  -4.14486e-10     7.3022e-10     -1.36144e-05    5.89303e-15     2.42675e-15     5.13023e-15
1.60658e+06  216130  6.18618e+06      -1.21784e-09  -2.46999e-10  -5.45548e-10     8.42026e-10     -2.37408e-05    7.33296e-15     1.7986e-15     7.93363e-16
5.11258e+06  2.11413e+06  3.20546e+06      7.43594e-11  1.89828e-11  -7.6021e-11     -2.76234e-11     -3.86728e-05    -1.85175e-17     9.35948e-17     -1.15421e-17
-2.11202e+06  -2.33261e+06  -5.5662e+06      -9.74087e-11  -3.4564e-11  4.33859e-11     -7.0146e-12     -8.11854e-06    4.37093e-17     -2.18862e-17     -5.64421e-17
1.81842e+06  -5.25053e+06  3.1653e+06      -4.97074e-12  -1.30842e-10  -1.19274e-11     -1.00112e-10     -3.2284e-05    7.33137e-15     -4.13409e-15     1.88521e-14
-1.89582e+06  5.3288e+06  2.98195e+06      -1.19666e-10  9.97228e-11  -9.81089e-11     -7.28356e-11     -4.16888e-05    -2.02933e-17     -1.0391e-16     -3.10382e-16
-5.44135e+06  -860827  3.247e+06      -1.46855e-11  -5.28426e-11  -1.98243e-10     8.10505e-11     3.59881e-05    -4.15179e-16     -3.99658e-16     -2.07575e-16
-4.95496e+06  -784087  3.96531e+06      -8.75145e-11  -5.85672e-11  -2.20267e-10     6.15941e-11     1.87675e-05    -3.81741e-16     -1.07389e-16     -9.73132e-17
1.86723e+06  5.0889e+06  3.39203e+06      8.20048e-11  1.36927e-10  -8.29714e-11     -8.89024e-11     -5.70805e-05    3.85608e-16     -4.78069e-16     2.10189e-16
-4.96522e+06  3.99484e+06  530846      -5.50966e-11  -1.22142e-10  -7.27433e-12     3.41267e-11     1.07516e-05    -1.21035e-16     3.33283e-16     5.25872e-17
1.14882e+06  -2.00744e+06  5.96161e+06      1.29128e-09  -1.78072e-09  1.13049e-09     -1.84495e-09     -0.000154185    8.14084e-14     -1.47831e-13     -1.8086e-13
316555  3.21877e+06  5.51914e+06      1.1828e-10  7.13055e-10  1.11666e-10     -4.60982e-10     -0.000157786    1.58351e-15     -2.83009e-15     -6.06064e-15
