8832 3 0 0 0
8847 1 0 0 0
9029 1 0 0 0
9030 1 0 0 0
9120 1 0 0 0
9122 1 0 0 0
9147 1 0 0 0
9200 1 0 0 0
9203 1 0 0 0
9331 1 0 0 0
9347 1 0 0 0
9360 2 0 0 0
9377 1 0 0 0
9464 3 0 0 0
9598 1 0 0 0
9612 2 0 0 0
9633 1 0 0 0
9634 1 0 0 0
9654 2 0 0 0
9705 1 0 0 0
9733 1 0 0 0
9740 1 0 0 0
9818 1 0 0 0
9847 1 0 0 0
9891 2 0 0 0
9981 1 0 0 0
9994 2 0 0 0
10052 3 0 0 0
10059 1 0 0 0
10063 2 0 0 0
10093 1 0 0 0
10099 1 0 0 0
10120 1 0 0 0
10154 1 0 0 0
10174 1 0 0 0
10198 1 0 0 0
10275 1 0 0 0
10286 1 0 0 0
10291 1 0 0 0
10335 2 0 0 0
10368 1 0 0 0
10396 2 0 0 0
10414 1 0 0 0
10422 2 0 0 0
10491 2 0 0 0
10550 1 0 0 0
10588 2 0 0 0
10591 1 0 0 0
10592 2 0 0 0
10619 4 0 0 0
10648 2 0 0 0
10654 1 0 0 0
10734 1 0 0 0
10844 2 0 0 0
10876 1 0 0 0
10916 2 0 0 0
10917 1 0 0 0
10939 1 0 0 0
10964 1 0 0 0
11096 1 0 0 0
11111 1 0 0 0
11126 2 0 0 0
11129 1 0 0 0
11141 1 0 0 0
11143 1 0 0 0
11150 1 0 0 0
11160 2 0 0 0
11408 1 0 0 0
11441 1 0 0 0
11667 1 0 0 0
11679 1 0 0 0
11854 1 0 0 0
11916 1 0 0 0
11953 4 0 0 0
11955 1 0 0 0
11963 1 0 0 0
11964 1 0 0 0
12071 1 0 0 0
12142 2 0 0 0
12204 1 0 0 0
12205 1 0 0 0
12211 1 0 0 0
12212 1 0 0 0
12301 2 0 0 0
12383 1 0 0 0
12386 1 0 0 0
12387 1 0 0 0
12406 1 0 0 0
12411 1 0 0 0
12472 1 0 0 0
12474 1 0 0 0
12566 1 0 0 0
12587 4 0 0 0
12634 1 0 0 0
12635 2 0 0 0
12638 1 0 0 0
12771 1 0 0 0
12791 4 0 0 0
12793 2 0 0 0
12908 1 0 0 0
13088 1 0 0 0
13113 1 0 0 0
13128 2 0 0 0
13166 1 0 0 0
13181 1 0 0 0
13188 1 0 0 0
13365 1 0 0 0
13470 2 0 0 0
13472 1 0 0 0
13479 1 0 0 0
13516 1 0 0 0
13590 1 0 0 0
13838 1 0 0 0
14082 1 0 0 0
14091 1 0 0 0
14179 1 0 0 0
14222 1 0 0 0
14247 1 0 0 0
14439 3 0 0 0
14441 2 0 0 0
14443 3 0 0 0
14450 1 0 0 0
14467 4 0 0 0
14582 2 0 0 0
14589 1 0 0 0
14608 2 0 0 0
14620 1 0 0 0
14655 1 0 0 0
14762 1 0 0 0
14787 1 0 0 0
14802 1 0 0 0
14823 1 0 0 0
14883 1 0 0 0
14889 1 0 0 0
14908 1 0 0 0
14978 1 0 0 0
14979 1 0 0 0
15026 3 0 0 0
15052 4 0 0 0
15127 1 0 0 0
15158 1 0 0 0
15199 1 0 0 0
15326 1 0 0 0
15410 1 0 0 0
15417 2 0 0 0
15419 1 0 0 0
15576 1 0 0 0
15580 1 0 0 0
15603 1 0 0 0
15625 1 0 0 0
15727 2 0 0 0
15735 1 0 0 0
15792 1 0 0 0
15849 1 0 0 0
15976 1 0 0 0
15991 2 0 0 0
16123 1 0 0 0
16127 1 0 0 0
16144 1 0 0 0
16315 2 0 0 0
16328 1 0 0 0
16335 1 0 0 0
16344 1 0 0 0
16358 2 0 0 0
16370 1 0 0 0
16583 1 0 0 0
16587 1 0 0 0
16603 1 0 0 0
16731 1 0 0 0
16733 1 0 0 0
16891 1 0 0 0
16924 1 0 0 0
17005 1 0 0 0
17052 1 0 0 0
17060 1 0 0 0
17130 3 0 0 0
17328 1 0 0 0
17434 1 0 0 0
17455 2 0 0 0
17471 1 0 0 0
17634 1 0 0 0
17655 1 0 0 0
17667 1 0 0 0
17686 1 0 0 0
17688 1 0 0 0
17777 1 0 0 0
17778 1 0 0 0
17788 1 0 0 0
17798 1 0 0 0
17840 1 0 0 0
17992 1 0 0 0
18026 1 0 0 0
18087 1 0 0 0
18148 2 0 0 0
18355 1 0 0 0
18370 1 0 0 0
18519 1 0 0 0
18533 1 0 0 0
18536 2 0 0 0
18567 1 0 0 0
18705 1 0 0 0
18706 1 0 0 0
18707 4 0 0 0
18709 1 0 0 0
18852 1 0 0 0
18866 1 0 0 0
18870 1 0 0 0
18872 1 0 0 0
18979 2 0 0 0
18995 1 0 0 0
19038 2 0 0 0
19046 1 0 0 0
19098 1 0 0 0
19105 1 0 0 0
19115 1 0 0 0
19156 1 0 0 0
19260 1 0 0 0
19265 1 0 0 0
19465 1 0 0 0
19595 1 0 0 0
19616 4 0 0 0
19625 1 0 0 0
19678 1 0 0 0
19776 1 0 0 0
19926 1 0 0 0
20132 1 0 0 0
20326 3 0 0 0
20525 3 0 0 0
20628 1 0 0 0
20629 1 0 0 0
20663 1 0 0 0
20676 1 0 0 0
20723 3 0 0 0
20741 1 0 0 0
20744 1 0 0 0
20749 3 0 0 0
20757 2 0 0 0
20805 1 0 0 0
20806 1 0 0 0
20811 1 0 0 0
21094 1 0 0 0
21105 3 0 0 0
21110 1 0 0 0
21121 1 0 0 0
21126 1 0 0 0
21134 1 0 0 0
21136 1 0 0 0
21144 1 0 0 0
21159 1 0 0 0
21161 1 0 0 0
21180 1 0 0 0
21192 4 0 0 0
21195 1 0 0 0
21218 1 0 0 0
21219 1 0 0 0
21238 1 0 0 0
21242 1 0 0 0
21245 1 0 0 0
21256 4 0 0 0
21265 1 0 0 0
21274 1 0 0 0
21293 2 0 0 0
21303 1 0 0 0
21305 1 0 0 0
21306 1 0 0 0
21311 1 0 0 0
21325 1 0 0 0
21328 1 0 0 0
21344 1 0 0 0
21378 1 0 0 0
21386 2 0 0 0
21390 1 0 0 0
21396 1 0 0 0
21397 2 0 0 0
21401 1 0 0 0
21410 1 0 0 0
21412 1 0 0 0
21413 1 0 0 0
21419 1 0 0 0
21424 1 0 0 0
21425 1 0 0 0
21432 1 0 0 0
21440 1 0 0 0
21453 1 0 0 0
21456 1 0 0 0
21464 1 0 0 0
21466 1 0 0 0
21471 2 0 0 0
21472 1 0 0 0
21477 1 0 0 0
21494 1 0 0 0
21500 1 0 0 0
21504 1 0 0 0
21512 1 0 0 0
21513 1 0 0 0
21519 1 0 0 0
