  Node     xx        yy       zz         ux            uy          uz         dx            dy          dz
 17629    -25000   1506.02   0      0.0169762   -0.00167389   0.014177      0.0169762   -0.00167389   0.014177
 17610    -25000   903.614   0      0.0175976   -0.00219224   0.013767      0.0175976   -0.00219224   0.013767
 17627    -25000   301.205   0      0.0181107   -0.00269093   0.0133283      0.0181107   -0.00269093   0.0133283
 12826    -25000   -301.205   0      0.0183936   -0.00314756   0.0129148      0.0183936   -0.00314756   0.0129148
 12827    -25000   -903.614   0      0.0184953   -0.00360756   0.0124626      0.0184953   -0.00360756   0.0124626
 17795    -25000   -1506.02   0      0.0184484   -0.00404775   0.0120345      0.0184484   -0.00404775   0.0120345
 6264    -25000   -2108.43   0      0.018184   -0.00447952   0.0116104      0.018184   -0.00447952   0.0116104
 17862    -25000   -2710.84   0      0.017821   -0.00494271   0.0111895      0.017821   -0.00494271   0.0111895
 17976    -25000   -3313.25   0      0.0172895   -0.00540721   0.0107853      0.0172895   -0.00540721   0.0107853
 17908    -25000   -3915.66   0      0.0165984   -0.00589123   0.0103695      0.0165984   -0.00589123   0.0103695
 18067    -25000   -4518.07   0      0.0158477   -0.00640985   0.00996529      0.0158477   -0.00640985   0.00996529
 11326    -25000   -5120.48   0      0.0149462   -0.00693808   0.00959509      0.0149462   -0.00693808   0.00959509
 11327    -25000   -5722.89   0      0.0140072   -0.00752292   0.00920183      0.0140072   -0.00752292   0.00920183
 18151    -25000   -6325.3   0      0.0129655   -0.00810978   0.00883846      0.0129655   -0.00810978   0.00883846
 10909    -25000   -6927.71   0      0.0118717   -0.00874034   0.00846747      0.0118717   -0.00874034   0.00846747
 18235    -25000   -7530.12   0      0.0107729   -0.00939483   0.00812655      0.0107729   -0.00939483   0.00812655
 18236    -25000   -8132.53   0      0.00962778   -0.010054   0.00779353      0.00962778   -0.010054   0.00779353
 18379    -25000   -8734.94   0      0.00845404   -0.0107553   0.00745526      0.00845404   -0.0107553   0.00745526
 18380    -25000   -9337.35   0      0.00731422   -0.0114489   0.00715294      0.00731422   -0.0114489   0.00715294
 18483    -25000   -9939.76   0      0.00614263   -0.0121693   0.00683694      0.00614263   -0.0121693   0.00683694
 18538    -25000   -10542.2   0      0.00502673   -0.0128945   0.00653786      0.00502673   -0.0128945   0.00653786
 18580    -25000   -11144.6   0      0.00393512   -0.0136056   0.00624428      0.00393512   -0.0136056   0.00624428
 18650    -25000   -11747   0      0.0028537   -0.0143473   0.005958      0.0028537   -0.0143473   0.005958
 18697    -25000   -12349.4   0      0.00183941   -0.0150611   0.00568715      0.00183941   -0.0150611   0.00568715
 18695    -25000   -12951.8   0      0.000853245   -0.0157686   0.00541072      0.000853245   -0.0157686   0.00541072
 18781    -25000   -13554.2   0      -8.0395e-05   -0.0164674   0.00514056      -8.0395e-05   -0.0164674   0.00514056
 18848    -25000   -14156.6   0      -0.000951283   -0.017133   0.00488194      -0.000951283   -0.017133   0.00488194
 18916    -25000   -14759   0      -0.00178875   -0.0177991   0.00463173      -0.00178875   -0.0177991   0.00463173
 19039    -25000   -15361.4   0      -0.00255919   -0.018429   0.00438657      -0.00255919   -0.018429   0.00438657
 18963    -25000   -15963.9   0      -0.00327945   -0.0190292   0.00414624      -0.00327945   -0.0190292   0.00414624
 11491    -25000   -16566.3   0      -0.00395047   -0.019614   0.00391114      -0.00395047   -0.019614   0.00391114
 19229    -25000   -17168.7   0      -0.00456075   -0.0201576   0.00367898      -0.00456075   -0.0201576   0.00367898
 19230    -25000   -17771.1   0      -0.00513215   -0.0206804   0.0034548      -0.00513215   -0.0206804   0.0034548
 19459    -25000   -18373.5   0      -0.00564538   -0.0211654   0.0032375      -0.00564538   -0.0211654   0.0032375
 19383    -25000   -18975.9   0      -0.00610659   -0.0216149   0.00302483      -0.00610659   -0.0216149   0.00302483
 19574    -25000   -19578.3   0      -0.0065287   -0.0220408   0.00282018      -0.0065287   -0.0220408   0.00282018
 19553    -25000   -20180.7   0      -0.00689669   -0.0224221   0.0026211      -0.00689669   -0.0224221   0.0026211
 19199    -25000   -20783.1   0      -0.00723429   -0.0227807   0.00242982      -0.00723429   -0.0227807   0.00242982
 19196    -25000   -21385.5   0      -0.00752673   -0.0231041   0.0022418      -0.00752673   -0.0231041   0.0022418
 19658    -25000   -21988   0      -0.00777531   -0.0233861   0.00205977      -0.00777531   -0.0233861   0.00205977
 14393    -25000   -22590.4   0      -0.00799625   -0.0236432   0.00188573      -0.00799625   -0.0236432   0.00188573
 11418    -25000   -23192.8   0      -0.00817421   -0.0238669   0.00172511      -0.00817421   -0.0238669   0.00172511
 11419    -25000   -23795.2   0      -0.00832933   -0.0240629   0.00156655      -0.00832933   -0.0240629   0.00156655
 17229    -25000   -24397.6   0      -0.0084573   -0.0242383   0.00141283      -0.0084573   -0.0242383   0.00141283
 17211    -24397.6   -25000   0      -0.00884708   -0.0254097   0.00115921      -0.00884708   -0.0254097   0.00115921
 17316    -23795.2   -25000   0      -0.00913536   -0.0264649   0.00105639      -0.00913536   -0.0264649   0.00105639
 14169    -23192.8   -25000   0      -0.00942897   -0.0275853   0.00095154      -0.00942897   -0.0275853   0.00095154
 17404    -22590.4   -25000   0      -0.00971421   -0.0287226   0.000843437      -0.00971421   -0.0287226   0.000843437
 18619    -21988   -25000   0      -0.010003   -0.0299261   0.000730691      -0.010003   -0.0299261   0.000730691
 19148    -21385.5   -25000   0      -0.0102798   -0.0311511   0.000614789      -0.0102798   -0.0311511   0.000614789
 12342    -20783.1   -25000   0      -0.010554   -0.0324311   0.000501958      -0.010554   -0.0324311   0.000501958
 19325    -20180.7   -25000   0      -0.0108177   -0.0337706   0.000382534      -0.0108177   -0.0337706   0.000382534
 19314    -19578.3   -25000   0      -0.0110624   -0.0351267   0.0002557      -0.0110624   -0.0351267   0.0002557
 19204    -18975.9   -25000   0      -0.0113025   -0.0365504   0.000129146      -0.0113025   -0.0365504   0.000129146
 19011    -18373.5   -25000   0      -0.0115186   -0.0379963   -8.33591e-06      -0.0115186   -0.0379963   -8.33591e-06
 19012    -17771.1   -25000   0      -0.0117268   -0.0394827   -0.000141484      -0.0117268   -0.0394827   -0.000141484
 18937    -17168.7   -25000   0      -0.0119108   -0.0410296   -0.000284279      -0.0119108   -0.0410296   -0.000284279
 18854    -16566.3   -25000   0      -0.0120671   -0.0425868   -0.000424778      -0.0120671   -0.0425868   -0.000424778
 17410    -15963.9   -25000   0      -0.0122068   -0.0441925   -0.000561103      -0.0122068   -0.0441925   -0.000561103
 18682    -15361.4   -25000   0      -0.0123051   -0.0458139   -0.000705924      -0.0123051   -0.0458139   -0.000705924
 18685    -14759   -25000   0      -0.0123849   -0.047469   -0.000846322      -0.0123849   -0.047469   -0.000846322
 18683    -14156.6   -25000   0      -0.0124215   -0.0491517   -0.000986438      -0.0124215   -0.0491517   -0.000986438
 12744    -13554.2   -25000   0      -0.0124128   -0.0508259   -0.00113168      -0.0124128   -0.0508259   -0.00113168
 12743    -12951.8   -25000   0      -0.012377   -0.052525   -0.00126577      -0.012377   -0.052525   -0.00126577
