1747 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1247 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1232 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1263 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1236 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1246 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
941 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1636 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1854 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1833 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1851 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1909 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1923 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1899 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
639 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1818 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1857 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1800 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1670 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1536 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1250 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
232 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
233 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1629 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1631 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1436 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1681 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1893 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1843 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1136 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
525 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
526 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
545 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1891 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1691 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
940 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
511 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
510 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1664 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1662 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1931 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1940 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1945 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1935 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1919 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1944 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1925 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1848 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1775 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1733 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1728 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1298 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1300 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1454 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
366 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
456 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
471 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1527 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1568 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
109 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1930 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1572 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1649 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1427 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1431 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1216 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
942 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1248 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1235 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1386 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1259 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1774 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1714 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1755 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1781 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1879 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1898 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1901 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1914 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1802 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1724 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1242 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1532 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
230 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1737 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1659 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1513 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1437 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1938 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1942 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1137 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1138 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
568 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
579 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1779 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1391 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1420 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1560 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1904 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1842 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1028 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1821 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1836 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1697 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
763 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1286 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1268 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1290 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1275 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1453 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
46 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
457 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
483 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
485 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1687 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
488 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1878 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1615 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
620 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1592 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1273 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1260 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1258 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1713 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1705 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1707 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1880 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1881 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1125 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1890 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1803 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1552 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1551 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1533 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1084 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1083 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1614 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1512 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1694 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1480 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1475 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1143 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1145 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1603 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1637 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1638 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1082 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1657 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1813 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1030 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1029 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1820 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1839 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1677 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1665 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1270 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1487 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1274 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
47 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
45 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1158 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1501 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
303 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
489 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
487 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1593 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1594 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1288 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1281 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1609 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1294 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1706 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1704 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1790 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1877 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1124 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1543 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1542 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1553 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1586 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1613 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1672 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1481 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1479 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1474 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1144 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1323 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1602 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1554 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1555 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1840 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1831 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1826 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1525 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1837 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1590 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1591 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1438 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1179 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1178 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1502 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1110 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
302 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1102 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1596 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1014 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1105 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1608 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1295 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1296 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1716 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1717 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1276 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1278 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1549 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1541 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1534 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1556 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
859 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
860 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1611 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
379 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
437 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1324 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1173 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1563 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1558 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1771 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1524 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1526 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1866 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1491 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1106 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1600 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1744 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1597 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1365 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1731 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1013 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1107 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1192 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1579 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1362 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1720 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1784 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1277 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1283 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
947 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1172 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1134 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
845 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1471 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
187 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
380 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1388 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1199 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1198 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1410 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1497 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1616 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1490 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1489 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
950 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
948 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1177 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1175 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
679 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1363 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1361 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1461 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1870 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1314 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
946 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1469 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
68 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
93 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1389 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
846 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1401 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1498 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1421 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1495 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1370 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1176 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1366 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
681 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1174 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1378 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1379 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1372 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1371 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
66 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
94 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1205 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1348 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1099 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1100 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1367 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
680 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1305 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1206 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1313 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1312 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1101 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1306 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
661 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
1311 1  1.0 0.0 0.0  0.0 -0.5 -0.866025   1  5.0
