31557600.0
node 1    -526185   -1.53048e+06   5.01694e+06      -3.60131e+08   1.43072e+08   4.17392e+08      -4.29586e+08   1.70007e+08   5.10128e+08
node 2    -50778.8   -1.37681e+06   4.41256e+06      -3.55553e+08   1.37848e+08   4.12826e+08      -4.24077e+08   1.63954e+08   5.04729e+08
node 3    -74015.3   -1.8988e+06   4.92592e+06      -3.63875e+08   1.37935e+08   4.13861e+08      -4.34001e+08   1.63829e+08   5.05812e+08
node 4    -149872   -2.16568e+06   4.23679e+06      -3.69296e+08   1.39037e+08   4.12487e+08      -4.40486e+08   1.65258e+08   5.04166e+08
node 5    -1.19938e+06   -1.78044e+06   5.31267e+06      -3.66866e+08   1.50475e+08   4.20843e+08      -4.37722e+08   1.78889e+08   5.14249e+08
node 6    -952779   -1.113e+06   5.08147e+06      -3.5566e+08   1.48161e+08   4.19239e+08      -4.24237e+08   1.76253e+08   5.12416e+08
node 7    -1.21683e+06   -1.80527e+06   4.82005e+06      -3.68115e+08   1.50177e+08   4.19059e+08      -4.39157e+08   1.78619e+08   5.12111e+08
node 8    -909908   -2.17288e+06   5.22337e+06      -3.71332e+08   1.46802e+08   4.18914e+08      -4.43023e+08   1.74412e+08   5.11903e+08
node 9    -794076   -1.80894e+06   5.37867e+06      -3.65154e+08   1.45929e+08   4.19612e+08      -4.35661e+08   1.73335e+08   5.12764e+08
node 10    -922229   -1.22497e+06   4.40823e+06      -3.58785e+08   1.46663e+08   4.18394e+08      -4.27967e+08   1.74527e+08   5.11437e+08
node 11    -478003   -1.0431e+06   5.16958e+06      -3.51556e+08   1.42703e+08   4.16657e+08      -4.19339e+08   1.69615e+08   5.09332e+08
node 12    -70857   -957782   4.97573e+06      -3.47977e+08   1.37796e+08   4.12952e+08      -4.15006e+08   1.63818e+08   5.04958e+08
node 13    -118895   -1.28308e+06   5.58323e+06      -3.53273e+08   1.38819e+08   4.16094e+08      -4.214e+08   1.6446e+08   5.08422e+08
node 14    -574369   -1.15349e+06   5.58323e+06      -3.5337e+08   1.44293e+08   4.1905e+08      -4.21621e+08   1.71265e+08   5.12083e+08
node 15    -967492   -1.36162e+06   5.48114e+06      -3.58954e+08   1.48487e+08   4.20924e+08      -4.28281e+08   1.76464e+08   5.14397e+08
node 16    -400017   -1.6225e+06   5.48091e+06      -3.60241e+08   1.41682e+08   4.18114e+08      -4.29751e+08   1.68078e+08   5.1095e+08
node 17    -464739   -2.09257e+06   5.31395e+06      -3.67938e+08   1.41971e+08   4.17306e+08      -4.38932e+08   1.6853e+08   5.09949e+08
node 18    -53045.6   -2.17372e+06   -3.48351e+06      -2.70467e+08   9.38338e+07   2.61264e+08      -3.22583e+08   1.11734e+08   3.19276e+08
node 19    1.04495e+06   -1.99518e+06   -3.48061e+06      -3.03244e+08   1.06257e+08   3.65399e+08      -3.61816e+08   1.26556e+08   4.46382e+08
node 20    751766   -2.95117e+06   -3.97285e+06      -3.18318e+08   9.83289e+07   3.58017e+08      -3.7974e+08   1.17094e+08   4.37416e+08
node 21    832951   -2.30568e+06   -4.59536e+06      -3.18753e+08   1.06704e+08   3.61119e+08      -3.8026e+08   1.27026e+08   4.41172e+08
node 22    -201619   -2.95065e+06   -4.37616e+06      -3.18e+08   1.1082e+08   3.34906e+08      -3.79308e+08   1.31957e+08   4.09225e+08
node 23    -223581   -2.81973e+06   -3.03469e+06      -2.74764e+08   6.25879e+07   3.05865e+08      -3.27721e+08   7.45279e+07   3.73789e+08
node 24    -846909   -2.43455e+06   -3.47e+06      -2.752e+08   1.14778e+08   2.92267e+08      -3.28243e+08   1.367e+08   3.57118e+08
node 25    80926   -2.23187e+06   -4.75467e+06      -3.13569e+08   1.10858e+08   3.29403e+08      -3.74034e+08   1.31961e+08   4.0248e+08
node 26    -626300   -2.01932e+06   -4.22319e+06      -2.98847e+08   1.14789e+08   3.15927e+08      -3.56433e+08   1.36663e+08   3.86054e+08
node 27    123098   -1.50647e+06   -3.94708e+06      -3.03093e+08   1.0833e+08   3.40584e+08      -3.61539e+08   1.28971e+08   4.16139e+08
node 28    -2.55128e+06   -474511   3.39756e+06      -3.59249e+08   1.61903e+08   4.09326e+08      -4.28618e+08   1.92778e+08   5.00079e+08
node 29    -2.19669e+06   -22015.4   4.08418e+06      -3.45328e+08   1.60867e+08   4.09165e+08      -4.11949e+08   1.91583e+08   4.99921e+08
node 30    -2.40174e+06   233207   3.19193e+06      -3.44643e+08   1.59266e+08   4.02808e+08      -4.11194e+08   1.89671e+08   4.92073e+08
