31557600.0
node 1    -526185   -1.53048e+06   5.01694e+06      1.86307e+09   -7.58309e+08   -1.88075e+09      2.2232e+09   -9.01381e+08   -2.29814e+09
node 2    -50778.8   -1.37681e+06   4.41256e+06      1.84009e+09   -7.32469e+08   -1.8594e+09      2.19565e+09   -8.70317e+08   -2.27222e+09
node 3    -74015.3   -1.8988e+06   4.92592e+06      1.88311e+09   -7.32488e+08   -1.86242e+09      2.24698e+09   -8.70423e+08   -2.27628e+09
node 4    -149872   -2.16568e+06   4.23679e+06      1.91095e+09   -7.40128e+08   -1.85636e+09      2.28024e+09   -8.79165e+08   -2.26885e+09
node 5    -1.19938e+06   -1.78044e+06   5.31267e+06      1.89687e+09   -7.9702e+08   -1.89792e+09      2.26374e+09   -9.47495e+08   -2.31876e+09
node 6    -952779   -1.113e+06   5.08147e+06      1.83893e+09   -7.84445e+08   -1.89174e+09      2.19459e+09   -9.32606e+08   -2.31098e+09
node 7    -1.21683e+06   -1.80527e+06   4.82005e+06      1.90307e+09   -7.9626e+08   -1.89007e+09      2.27119e+09   -9.46436e+08   -2.30913e+09
node 8    -909908   -2.17288e+06   5.22337e+06      1.92048e+09   -7.7862e+08   -1.88751e+09      2.29181e+09   -9.25422e+08   -2.30642e+09
node 9    -794076   -1.80894e+06   5.37867e+06      1.88888e+09   -7.72988e+08   -1.89088e+09      2.25403e+09   -9.18917e+08   -2.31049e+09
node 10    -922229   -1.22497e+06   4.40823e+06      1.85495e+09   -7.7807e+08   -1.88786e+09      2.21374e+09   -9.24733e+08   -2.30626e+09
node 11    -478003   -1.0431e+06   5.16958e+06      1.81876e+09   -7.55364e+08   -1.87865e+09      2.17031e+09   -8.98068e+08   -2.29531e+09
node 12    -70857   -957782   4.97573e+06      1.80073e+09   -7.30329e+08   -1.86121e+09      2.14871e+09   -8.68125e+08   -2.27416e+09
node 13    -118895   -1.28308e+06   5.58323e+06      1.8286e+09   -7.3258e+08   -1.87299e+09      2.18188e+09   -8.71399e+08   -2.28908e+09
node 14    -574369   -1.15349e+06   5.58323e+06      1.82863e+09   -7.62066e+08   -1.88873e+09      2.182e+09   -9.06359e+08   -2.30778e+09
node 15    -967492   -1.36162e+06   5.48114e+06      1.85654e+09   -7.854e+08   -1.89851e+09      2.21549e+09   -9.33887e+08   -2.31943e+09
node 16    -400017   -1.6225e+06   5.48091e+06      1.86418e+09   -7.49482e+08   -1.88298e+09      2.22442e+09   -8.91164e+08   -2.3011e+09
node 17    -464739   -2.09257e+06   5.31395e+06      1.90376e+09   -7.52867e+08   -1.87875e+09      2.2717e+09   -8.94838e+08   -2.29606e+09
node 18    -53045.6   -2.17372e+06   -3.48351e+06      1.40058e+09   -4.96756e+08   -1.17733e+09      1.67105e+09   -5.90589e+08   -1.43859e+09
node 19    1.04495e+06   -1.99518e+06   -3.48061e+06      1.56717e+09   -5.62516e+08   -1.65e+09      1.87041e+09   -6.68773e+08   -2.0154e+09
node 20    751766   -2.95117e+06   -3.97285e+06      1.64609e+09   -5.2136e+08   -1.61546e+09      1.96441e+09   -6.19689e+08   -1.97348e+09
node 21    832951   -2.30568e+06   -4.59536e+06      1.64859e+09   -5.66311e+08   -1.6303e+09      1.96735e+09   -6.73015e+08   -1.99142e+09
node 22    -201619   -2.95065e+06   -4.37616e+06      1.64583e+09   -5.86425e+08   -1.51023e+09      1.96383e+09   -6.97244e+08   -1.84513e+09
node 23    -223581   -2.81973e+06   -3.03469e+06      1.42195e+09   -3.3236e+08   -1.37802e+09      1.69671e+09   -3.94948e+08   -1.68389e+09
node 24    -846909   -2.43455e+06   -3.47e+06      1.4247e+09   -6.05567e+08   -1.31814e+09      1.6999e+09   -7.20344e+08   -1.6104e+09
node 25    80926   -2.23187e+06   -4.75467e+06      1.62279e+09   -5.87875e+08   -1.48592e+09      1.93636e+09   -6.98733e+08   -1.81532e+09
node 26    -626300   -2.01932e+06   -4.22319e+06      1.54751e+09   -6.07476e+08   -1.42428e+09      1.84636e+09   -7.22264e+08   -1.7402e+09
node 27    123098   -1.50647e+06   -3.94708e+06      1.56878e+09   -5.73827e+08   -1.53638e+09      1.87187e+09   -6.82157e+08   -1.87696e+09
node 28    -2.55128e+06   -474511   3.39756e+06      1.85464e+09   -8.54855e+08   -1.85148e+09      2.21388e+09   -1.01676e+09   -2.26081e+09
node 29    -2.19669e+06   -22015.4   4.08418e+06      1.78354e+09   -8.48499e+08   -1.85149e+09      2.12887e+09   -1.00937e+09   -2.26065e+09
node 30    -2.40174e+06   233207   3.19193e+06      1.77922e+09   -8.39603e+08   -1.82318e+09      2.12386e+09   -9.98868e+08   -2.22599e+09
node 31    -3.19623e+06   533982   3.44142e+06      1.74945e+09   -9.12839e+08   -1.77415e+09      2.08822e+09   -1.08647e+09   -2.16622e+09
node 32    -2.53701e+06   -1.26623e+06   4.46635e+06      1.90145e+09   -8.72451e+08   -1.8828e+09      2.26973e+09   -1.03757e+09   -2.29935e+09
node 33    -1.68532e+06   -1.12813e+06   3.74436e+06      1.88271e+09   -8.08918e+08   -1.88996e+09      2.24721e+09   -9.61532e+08   -2.30829e+09
node 34    -2.42625e+06   -496390   4.70757e+06      1.82596e+09   -8.75886e+08   -1.87066e+09      2.17957e+09   -1.04199e+09   -2.2842e+09
node 35    -2.1086e+06   -671392   2.71165e+06      1.89701e+09   -8.01488e+08   -1.87777e+09      2.26479e+09   -9.52673e+08   -2.29292e+09
node 36    -3.17683e+06   -597890   2.71408e+06      1.8976e+09   -8.80343e+08   -1.82271e+09      2.26527e+09   -1.04721e+09   -2.22583e+09
node 37    1.23189e+06   -1.7144e+06   4.90315e+06      1.83939e+09   -6.50583e+08   -1.79719e+09      2.19445e+09   -7.72689e+08   -2.19725e+09
node 38    1.28408e+06   -771360   4.49506e+06      1.73954e+09   -6.44045e+08   -1.76428e+09      2.07519e+09   -7.6509e+08   -2.15663e+09
node 39    2.03331e+06   -1.59108e+06   5.11537e+06      1.81218e+09   -5.89879e+08   -1.74477e+09      2.16174e+09   -7.00351e+08   -2.1335e+09
node 40    2.04555e+06   -1.51489e+06   4.53583e+06      1.80034e+09   -5.95626e+08   -1.73518e+09      2.14758e+09   -7.07111e+08   -2.12168e+09
node 41    -2.61201e+06   -1.29148e+06   2.77345e+06      1.94431e+09   -8.38078e+08   -1.85783e+09      2.32106e+09   -9.96286e+08   -2.26893e+09
node 42    -2.72404e+06   -1.29973e+06   3.6482e+06      1.92247e+09   -8.68236e+08   -1.8655e+09      2.29486e+09   -1.03248e+09   -2.27825e+09
node 43    1.78798e+06   2.85567e+06   947780      1.36402e+09   -5.70642e+08   -1.68512e+09      1.62686e+09   -6.78692e+08   -2.05902e+09
node 44    2.47323e+06   2.40025e+06   609872      1.40739e+09   -5.00458e+08   -1.67608e+09      1.67866e+09   -5.94622e+08   -2.04792e+09
node 45    1.93239e+06   2.917e+06   -83627      1.40309e+09   -5.4544e+08   -1.69656e+09      1.67394e+09   -6.47689e+08   -2.07289e+09
node 46    2.11813e+06   3.36987e+06   511166      1.3458e+09   -5.44855e+08   -1.69004e+09      1.60532e+09   -6.47484e+08   -2.06495e+09
node 47    -1.76858e+06   -418446   3.57109e+06      1.82284e+09   -8.09992e+08   -1.8754e+09      2.1758e+09   -9.63107e+08   -2.29008e+09
node 48    1.3732e+06   -1.63655e+06   -4.27257e+06      1.64294e+09   -5.63326e+08   -1.72051e+09      1.96077e+09   -6.69326e+08   -2.1013e+09
