-1.57691e+06  -6.09109e+06  -1.14618e+06      2.17376e-10  1.76375e-11  -4.74677e-10     -1.46757e-11     -2.84585e-05    4.84988e-17     1.48299e-16     -6.65787e-18
4.17412e+06  -936414  -4.75377e+06      -3.31966e-10  1.65802e-10  2.70467e-10     4.41998e-10     0.000289219    -1.77628e-15     1.05997e-15     8.96091e-16
-5.23553e+06  202296  -3.66653e+06      3.32056e-10  4.87595e-11  -3.39682e-10     7.55536e-11     3.21364e-05    4.47507e-16     6.37978e-17     9.43622e-17
-2.20534e+06  -3.84124e+06  4.60983e+06      -4.33459e-10  -9.72414e-10  5.25818e-11     -7.71731e-10     -0.000380016    4.16363e-16     4.75095e-16     -6.03846e-15
-4.24162e+06  -3.57738e+06  3.17669e+06      -3.74675e-10  -4.43013e-10  -1.5976e-10     -4.17053e-10     -0.00030685    9.88606e-16     1.00498e-15     -1.97205e-17
1.52526e+06  -13957.6  6.2113e+06      -3.64328e-10  2.29847e-10  -9.16481e-11     1.76388e-10     -0.000334653    5.50391e-15     -2.85562e-15     5.74801e-15
1.60658e+06  216130  6.18618e+06      -3.7712e-10  -1.75541e-10  -2.94461e-10     3.85515e-10     -0.00033473    6.82349e-15     -1.47927e-15     -1.55494e-15
5.11258e+06  2.11413e+06  3.20546e+06      3.12529e-10  8.8876e-11  -5.43732e-10     -6.69734e-12     -3.52066e-05    -8.60571e-17     1.24333e-16     -7.12842e-17
-2.11202e+06  -2.33261e+06  -5.5662e+06      4.15386e-10  2.09599e-10  8.26687e-11     2.85634e-10     0.00016116    -3.62494e-16     1.36425e-15     4.92171e-16
1.81842e+06  -5.25053e+06  3.1653e+06      4.84688e-10  -4.88809e-10  -3.61563e-10     -3.60201e-10     -0.000178867    5.86443e-15     -2.46992e-15     1.44476e-14
-1.89582e+06  5.3288e+06  2.98195e+06      2.94907e-11  5.66261e-10  -3.63894e-10     -2.93475e-10     -0.000183426    7.0508e-16     -1.99079e-17     5.62651e-16
-5.44135e+06  -860827  3.247e+06      -5.5667e-10  -9.12994e-12  -1.45462e-10     -4.01048e-10     -0.000313764    1.39583e-15     9.51013e-16     4.0388e-16
-4.95496e+06  -784087  3.96531e+06      -5.92846e-10  -3.36998e-11  -3.29574e-11     -4.43076e-10     -0.000351571    2.07948e-15     3.77133e-16     8.97438e-17
1.86723e+06  5.0889e+06  3.39203e+06      4.20836e-10  3.93792e-10  -4.51621e-10     -1.9671e-10     -0.000121328    9.21189e-16     -4.04325e-16     2.49129e-16
-4.96522e+06  3.99484e+06  530846      -3.40774e-11  2.75752e-10  -4.39444e-10     -1.62243e-10     -0.000121169    2.411e-16     -5.24696e-16     1.46528e-16
1.14882e+06  -2.00744e+06  5.96161e+06      2.04932e-09  -2.26197e-09  1.6464e-09     -2.6132e-09     -0.000472151    9.3806e-14     -1.62392e-13     -1.94904e-13
316555  3.21877e+06  5.51914e+06      4.58569e-10  1.34462e-09  1.69891e-10     -8.45839e-10     -0.000407151    1.79649e-15     -4.35249e-15     -9.00159e-15
208125  -2.98422e+06  5.65177e+06      2.58804e-10  -1.13899e-09  5.18694e-10     -9.98401e-10     -0.000456875    3.00239e-16     6.00893e-15     -3.53512e-15
2.83609e+06  545185  5.70553e+06      7.12959e-10  1.50018e-10  -1.32708e-10     -2.10584e-10     -0.000296151    -2.21875e-15     -7.97386e-16     -2.40779e-15
3.39527e+06  -3.65806e+06  -3.99815e+06      -1.18273e-10  4.18849e-10  6.72487e-11     3.44435e-10     0.000220471    -1.90382e-15     1.2302e-15     -1.09571e-15
-4.68711e+06  4.0696e+06  -1.53989e+06      1.85766e-10  7.24804e-11  -4.32338e-10     -1.4075e-11     -2.42841e-05    3.41174e-17     -3.82481e-16     3.36449e-16
-4.19317e+06  3.71611e+06  3.07966e+06      -2.59288e-10  5.1265e-10  -2.71883e-10     -3.37064e-10     -0.000244641    1.34735e-15     -5.27762e-17     5.83026e-16
3.00434e+06  -4.6349e+06  3.22103e+06      5.07786e-10  -3.00505e-10  -4.09512e-10     -2.50128e-10     -0.000145147    -5.59718e-16     -6.03016e-16     4.20643e-16
-4.56989e+06  3.92683e+06  2.13917e+06      -2.09806e-10  4.55826e-10  -3.7644e-10     -3.03964e-10     -0.000194169    2.84945e-15     -2.27016e-15     -5.09651e-15
5.91142e+06  -96223.6  -2.43609e+06      -4.76823e-10  3.91496e-11  -1.5816e-10     3.81139e-10     0.000239593    -1.42961e-15     -4.84951e-16     -2.57182e-16
-4.68962e+06  -4.11206e+06  1.40921e+06      -1.6218e-10  -3.4117e-10  -4.25672e-10     -2.44531e-10     -0.000216276    1.08134e-14     1.01614e-14     1.03605e-15
-3.92532e+06  -1.64489e+06  4.77152e+06      -6.23896e-10  -2.74452e-10  9.60617e-11     -5.25317e-10     -0.000401218    1.86598e-15     1.23156e-15     -1.6729e-15
5.99102e+06  521012  2.17241e+06      1.07167e-10  3.43393e-11  -5.37174e-10     7.92974e-11     3.26659e-05    1.93445e-16     -1.01686e-16     -1.92847e-16
-1.95476e+06  -4.17213e+06  -4.43494e+06      2.97834e-10  2.943e-10  -8.48331e-11     2.24208e-10     0.000112014    1.01858e-15     -1.30718e-16     -7.65284e-16
-2.2857e+06  -2.00589e+06  5.62385e+06      -5.27408e-10  -2.29592e-10  4.91771e-10     -6.93163e-10     -0.000462324    3.54883e-15     2.67353e-15     -8.57802e-16
-1.19035e+06  3.51043e+06  5.20987e+06      -4.55774e-11  1.28558e-09  1.85985e-10     -8.65837e-10     -0.000392218    3.77642e-15     9.64028e-16     1.71446e-17
2.47239e+06  1.07656e+06  -5.79863e+06      -9.86368e-11  -3.26878e-11  4.94834e-10     4.92326e-10     0.000305697    -2.86458e-15     -3.63241e-16     6.53019e-16
5.04072e+06  3.67306e+06  -1.40832e+06      -2.77044e-10  -3.12737e-10  -3.67688e-10     3.17074e-10     0.000198755    -8.87946e-16     -9.23181e-16     -9.29972e-16
6.20948e+06  1.51968e+06  117596      -2.53457e-10  -1.21714e-10  -4.20135e-10     2.82804e-10     0.000142318    1.96712e-16     -2.85622e-16     -1.95919e-16
-4.06413e+06  4.22861e+06  -2.54695e+06      2.91884e-10  -4.55315e-11  -3.69942e-10     6.82751e-11     3.28355e-05    2.53713e-16     -1.33305e-16     4.19562e-17
-573978  5.92231e+06  2.33877e+06      1.93679e-10  3.7187e-10  -4.59927e-10     -1.58839e-10     -0.000109924    -4.25462e-16     -2.75915e-16     1.99739e-16
-3.5632e+06  16204  -5.31093e+06      5.01779e-10  2.27334e-11  1.06138e-11     2.88318e-10     0.000135834    -6.27007e-16     1.52398e-15     -6.39284e-17
3.05419e+06  -451427  5.6003e+06      9.47352e-10  1.85195e-10  1.20101e-10     -5.44555e-10     -0.000292073    4.23085e-15     4.33975e-15     5.78739e-16
-6.05909e+06  1.83901e+06  -896986      -8.48399e-12  1.11153e-10  -4.72229e-10     -1.06235e-10     -9.42314e-05    2.67808e-16     6.96319e-16     4.75718e-16
-6.07672e+06  -1.98158e+06  -213929      -1.63431e-10  -4.03471e-11  -4.55772e-10     -1.83039e-10     -0.000150795    -5.81843e-16     -1.64416e-16     2.02397e-16
-6.09903e+06  -1.87575e+06  -428026      -1.58716e-10  -2.07686e-11  -4.66988e-10     -1.88711e-10     -0.000140621    -6.96793e-16     1.11578e-15     1.03935e-15
