31557600.0
node 133    -1.79924e+06   -2.75831e+06   -1.18511e+06      2.40051e+06   -1.14259e+06   -4.11821e+06      2.85973e+06   -1.36801e+06   -5.02667e+06
node 134    2.59261e+06   3.92241e+06   -3.27505e+06      1.95958e+06   -587348   -4.2022e+06      2.33413e+06   -704675   -5.13367e+06
node 135    2.72372e+06   4.12847e+06   -2.89309e+06      1.92972e+06   -579717   -4.18569e+06      2.29857e+06   -695885   -5.11337e+06
node 136    2.27774e+06   3.87106e+06   -2.7563e+06      1.94576e+06   -625449   -4.17885e+06      2.31707e+06   -750308   -5.10607e+06
node 137    3.03122e+06   3.34306e+06   -2.62738e+06      2.02665e+06   -565012   -4.20147e+06      2.41396e+06   -678280   -5.13022e+06
node 138    3.02434e+06   4.12455e+06   -2.58348e+06      1.92899e+06   -559312   -4.18113e+06      2.29777e+06   -671882   -5.10673e+06
node 139    2.26627e+06   4.22936e+06   -2.23173e+06      1.88564e+06   -638346   -4.15042e+06      2.24521e+06   -766373   -5.07204e+06
node 140    2.178e+06   3.04421e+06   -2.39753e+06      2.03783e+06   -637144   -4.19867e+06      2.42651e+06   -764070   -5.12907e+06
node 141    2.57744e+06   4.40808e+06   -2.59972e+06      1.88549e+06   -597862   -4.16446e+06      2.24563e+06   -717820   -5.08842e+06
node 142    1.46849e+06   -3.38535e+06   -3.05432e+06      2.37081e+06   -699119   -4.17092e+06      2.82587e+06   -838671   -5.09806e+06
node 143    259847   3.56021e+06   2.30334e+06      1.7781e+06   -998929   -4.00808e+06      2.1156e+06   -1.20077e+06   -4.91037e+06
node 144    -1.00243e+06   3.3375e+06   2.05004e+06      1.75494e+06   -1.02742e+06   -3.70078e+06      2.09244e+06   -1.23452e+06   -4.53109e+06
