  Node     xx        yy       zz         ux            uy          uz         dx            dy          dz
 130101    21869.8   6325.22   0      -0.0875567   -0.0666281   -0.00116299      -0.0875567   -0.0666281   -0.00116299
 130201    21869.8   6927.63   0      -0.0923409   -0.0691899   -0.000993725      -0.0923409   -0.0691899   -0.000993725
 130230    21869.8   7530.04   0      -0.0963644   -0.0716631   -0.000738503      -0.0963644   -0.0716631   -0.000738503
 130219    21869.8   8132.45   0      -0.0996814   -0.074015   -0.000426757      -0.0996814   -0.074015   -0.000426757
 130391    21869.8   8734.86   0      -0.102319   -0.0762159   -8.40391e-05      -0.102319   -0.0762159   -8.40391e-05
 130399    21869.8   9337.27   0      -0.104312   -0.0782249   0.000319516      -0.104312   -0.0782249   0.000319516
 127373    21869.8   9939.68   0      -0.105721   -0.08003   0.000723897      -0.105721   -0.08003   0.000723897
 121579    21869.8   10542.1   0      -0.106575   -0.081612   0.00116812      -0.106575   -0.081612   0.00116812
 121580    21869.8   11144.5   0      -0.106923   -0.0829596   0.00161984      -0.106923   -0.0829596   0.00161984
 127385    21869.8   11746.9   0      -0.106806   -0.0840665   0.00208904      -0.106806   -0.0840665   0.00208904
 126949    21869.8   12349.3   0      -0.106278   -0.0849273   0.00255589      -0.106278   -0.0849273   0.00255589
 126950    21869.8   12951.7   0      -0.10538   -0.0855518   0.00300995      -0.10538   -0.0855518   0.00300995
 127432    21869.8   13554.1   0      -0.104172   -0.0859562   0.0034585      -0.104172   -0.0859562   0.0034585
 127443    21869.8   14156.5   0      -0.102674   -0.0861252   0.00390974      -0.102674   -0.0861252   0.00390974
 127444    21869.8   14759   0      -0.100957   -0.0860778   0.00434754      -0.100957   -0.0860778   0.00434754
 123049    21869.8   15361.4   0      -0.0990236   -0.0858114   0.00476482      -0.0990236   -0.0858114   0.00476482
 127489    21869.8   15963.8   0      -0.09693   -0.0853597   0.00515715      -0.09693   -0.0853597   0.00515715
 127506    21869.8   16566.2   0      -0.0946911   -0.0847271   0.00552745      -0.0946911   -0.0847271   0.00552745
 127516    21869.8   17168.6   0      -0.092363   -0.0839399   0.0058788      -0.092363   -0.0839399   0.0058788
 127365    21869.8   17771   0      -0.0899509   -0.0830067   0.00620182      -0.0899509   -0.0830067   0.00620182
 127362    21869.8   18373.4   0      -0.0874878   -0.0819505   0.00649131      -0.0874878   -0.0819505   0.00649131
 127361    21869.8   18975.8   0      -0.0849933   -0.0807841   0.00676923      -0.0849933   -0.0807841   0.00676923
 128933    21869.5   19577.4   0      -0.0824968   -0.0795227   0.00701163      -0.0824968   -0.0795227   0.00701163
 124696    21871.8   20179.8   0      -0.0799777   -0.0781511   0.00723966      -0.0799777   -0.0781511   0.00723966
 118281    21882.8   20785.7   0      -0.0774354   -0.0766673   0.00742429      -0.0774354   -0.0766673   0.00742429
 124738    21901.1   21388.2   0      -0.0749447   -0.0751147   0.00761185      -0.0749447   -0.0751147   0.00761185
 123990    21944.3   21908.2   0      -0.07275   -0.0736383   0.00774335      -0.07275   -0.0736383   0.00774335
 116513    21387.5   21760.8   0      -0.0745381   -0.0761421   0.00757004      -0.0745381   -0.0761421   0.00757004
 116515    20753.2   21843.8   0      -0.0754566   -0.0783116   0.00743588      -0.0754566   -0.0783116   0.00743588
 123405    20164.1   21859.2   0      -0.0764933   -0.0804809   0.00726668      -0.0764933   -0.0804809   0.00726668
 124636    19569.5   21865.8   0      -0.0774841   -0.0826737   0.00707451      -0.0774841   -0.0826737   0.00707451
 124386    18971.6   21869   0      -0.0783878   -0.0848385   0.00686104      -0.0783878   -0.0848385   0.00686104
 124269    18371.4   21870.2   0      -0.0791912   -0.0869417   0.00663283      -0.0791912   -0.0869417   0.00663283
 124270    17770.1   21870.5   0      -0.0798786   -0.0889748   0.00638492      -0.0798786   -0.0889748   0.00638492
 122270    17168.3   21870.3   0      -0.0804376   -0.0909109   0.00611706      -0.0804376   -0.0909109   0.00611706
 125237    16566.2   21870.1   0      -0.080857   -0.0927203   0.00583356      -0.080857   -0.0927203   0.00583356
 127232    15963.9   21870   0      -0.0811154   -0.0943829   0.00551915      -0.0811154   -0.0943829   0.00551915
 128076    15361.5   21869.9   0      -0.0812143   -0.0958566   0.00519478      -0.0812143   -0.0958566   0.00519478
 128879    14759.1   21869.8   0      -0.0811422   -0.0971281   0.00485241      -0.0811422   -0.0971281   0.00485241
 128880    14156.7   21869.8   0      -0.0808811   -0.0981711   0.00449044      -0.0808811   -0.0981711   0.00449044
 122364    13554.3   21869.8   0      -0.0804366   -0.0989274   0.00413183      -0.0804366   -0.0989274   0.00413183
 128776    12951.9   21869.8   0      -0.0797984   -0.0993705   0.00377085      -0.0797984   -0.0993705   0.00377085
 128589    12349.5   21869.8   0      -0.0789753   -0.0994511   0.00342282      -0.0789753   -0.0994511   0.00342282
 128551    11747.1   21869.8   0      -0.0779786   -0.0991506   0.00307475      -0.0779786   -0.0991506   0.00307475
 128549    11144.7   21869.8   0      -0.0768082   -0.0984472   0.00272465      -0.0768082   -0.0984472   0.00272465
 128384    10542.2   21869.8   0      -0.0754749   -0.0972942   0.00238613      -0.0754749   -0.0972942   0.00238613
 122936    9939.84   21869.8   0      -0.0739864   -0.0956711   0.00204787      -0.0739864   -0.0956711   0.00204787
 128487    9337.43   21869.8   0      -0.0723722   -0.0935247   0.0017403      -0.0723722   -0.0935247   0.0017403
 128450    8735.02   21869.8   0      -0.0706519   -0.0908774   0.00146391      -0.0706519   -0.0908774   0.00146391
 128447    8132.61   21869.8   0      -0.0688432   -0.0877156   0.00120594      -0.0688432   -0.0877156   0.00120594
 128557    7530.2   21869.8   0      -0.0669748   -0.0840033   0.000975444      -0.0669748   -0.0840033   0.000975444
 128720    6927.79   21869.8   0      -0.0650747   -0.0797467   0.000771067      -0.0650747   -0.0797467   0.000771067
 128821    6325.38   21869.8   0      -0.0631822   -0.0749441   0.000595519      -0.0631822   -0.0749441   0.000595519
 128897    5722.97   21869.8   0      -0.0613329   -0.069624   0.000458589      -0.0613329   -0.069624   0.000458589
 129057    5120.56   21869.8   0      -0.059566   -0.063802   0.000343625      -0.059566   -0.063802   0.000343625
 122208    4518.15   21869.8   0      -0.057916   -0.0574991   0.000239297      -0.057916   -0.0574991   0.000239297
 126105    3915.74   21869.8   0      -0.0563955   -0.0507727   0.000152328      -0.0563955   -0.0507727   0.000152328
 129211    3313.33   21869.8   0      -0.0550259   -0.0436524   7.77569e-05      -0.0550259   -0.0436524   7.77569e-05
 126040    2710.92   21869.8   0      -0.0538511   -0.0361718   4.49873e-05      -0.0538511   -0.0361718   4.49873e-05
 126038    2108.51   21869.8   0      -0.052873   -0.0284204   1.76909e-05      -0.052873   -0.0284204   1.76909e-05
 129370    1506.1   21869.8   0      -0.0521017   -0.0204362   -8.90293e-06      -0.0521017   -0.0204362   -8.90293e-06
 129372    903.694   21869.8   0      -0.0515762   -0.0122557   -1.84734e-05      -0.0515762   -0.0122557   -1.84734e-05
 129538    301.284   21869.8   0      -0.0513   -0.00397106   -1.24852e-05      -0.0513   -0.00397106   -1.24852e-05
 129540    -301.125   21869.8   0      -0.051297   0.00435915   -2.23509e-06      -0.051297   0.00435915   -2.23509e-06
 122805    -903.535   21869.8   0      -0.0515491   0.0126401   7.12424e-06      -0.0515491   0.0126401   7.12424e-06
 122796    -1505.94   21869.8   0      -0.0520738   0.0208402   4.22361e-05      -0.0520738   0.0208402   4.22361e-05
 127928    -2108.35   21869.8   0      -0.0528506   0.0288585   5.2761e-05      -0.0528506   0.0288585   5.2761e-05
 129652    -2710.76   21869.8   0      -0.0538615   0.0366347   5.75507e-05      -0.0538615   0.0366347   5.75507e-05
 129657    -3313.17   21869.8   0      -0.0550885   0.0441126   2.19064e-05      -0.0550885   0.0441126   2.19064e-05
 126218    -3915.58   21869.8   0      -0.0564987   0.0512327   -3.50152e-05      -0.0564987   0.0512327   -3.50152e-05
 126220    -4517.99   21869.8   0      -0.0580612   0.0579272   -0.000119743      -0.0580612   0.0579272   -0.000119743
 121878    -5120.4   21869.8   0      -0.0597506   0.0641818   -0.000225632      -0.0597506   0.0641818   -0.000225632
 122002    -5722.81   21869.8   0      -0.0615387   0.0699706   -0.000355358      -0.0615387   0.0699706   -0.000355358
 129760    -6325.22   21869.8   0      -0.0633819   0.0752509   -0.000514447      -0.0633819   0.0752509   -0.000514447
 122219    -6927.63   21869.8   0      -0.0652529   0.0800107   -0.000694414      -0.0652529   0.0800107   -0.000694414
 129813    -7530.04   21869.8   0      -0.0671362   0.084248   -0.0008892      -0.0671362   0.084248   -0.0008892
 129841    -8132.45   21869.8   0      -0.0689984   0.0879295   -0.00110716      -0.0689984   0.0879295   -0.00110716
 130002    -8734.86   21869.8   0      -0.0708098   0.0910681   -0.00136827      -0.0708098   0.0910681   -0.00136827
 130070    -9337.27   21869.8   0      -0.0725231   0.09367   -0.0016679      -0.0725231   0.09367   -0.0016679
 130030    -9939.68   21869.8   0      -0.0741218   0.0957551   -0.00196959      -0.0741218   0.0957551   -0.00196959
 122060    -10542.1   21869.8   0      -0.0755986   0.0973474   -0.00230025      -0.0755986   0.0973474   -0.00230025
 122058    -11144.5   21869.8   0      -0.0769276   0.0984808   -0.00263688      -0.0769276   0.0984808   -0.00263688
 130176    -11746.9   21869.8   0      -0.0780984   0.0991687   -0.00298926      -0.0780984   0.0991687   -0.00298926
 127671    -12349.3   21869.8   0      -0.0790835   0.0994203   -0.00336899      -0.0790835   0.0994203   -0.00336899
 126736    -12951.7   21869.8   0      -0.0798819   0.0993071   -0.00375441      -0.0798819   0.0993071   -0.00375441
 126738    -13554.1   21869.8   0      -0.0804951   0.0988568   -0.00412332      -0.0804951   0.0988568   -0.00412332
 130339    -14156.5   21869.8   0      -0.0809238   0.0981041   -0.00448589      -0.0809238   0.0981041   -0.00448589
 130357    -14759   21869.8   0      -0.0811786   0.0970798   -0.00483032      -0.0811786   0.0970798   -0.00483032
 130366    -15361.4   21869.8   0      -0.0812544   0.0957967   -0.00516443      -0.0812544   0.0957967   -0.00516443
 130389    -15963.8   21869.8   0      -0.0811565   0.0942991   -0.00549723      -0.0811565   0.0942991   -0.00549723
 130408    -16566.2   21869.8   0      -0.0808912   0.0926282   -0.00580269      -0.0808912   0.0926282   -0.00580269
 130420    -17168.6   21869.8   0      -0.0804738   0.090804   -0.00609293      -0.0804738   0.090804   -0.00609293
 123000    -17771   21869.8   0      -0.0799072   0.0888587   -0.00637158      -0.0799072   0.0888587   -0.00637158
 123001    -18373.4   21869.8   0      -0.0792048   0.0868061   -0.00662784      -0.0792048   0.0868061   -0.00662784
 129194    -18975.8   21869.8   0      -0.0783815   0.0846796   -0.00685902      -0.0783815   0.0846796   -0.00685902
 128574    -19577.4   21869.5   0      -0.0774524   0.0825045   -0.00706757      -0.0774524   0.0825045   -0.00706757
 127320    -20179.8   21871.8   0      -0.076397   0.080255   -0.00726188      -0.076397   0.080255   -0.00726188
 118273    -20785.7   21882.8   0      -0.0752109   0.0779454   -0.00743009      -0.0752109   0.0779454   -0.00743009
 117802    -21388.2   21901.1   0      -0.073938   0.0756502   -0.00760101      -0.073938   0.0756502   -0.00760101
 117804    -21908.2   21944.3   0      -0.0726724   0.0735812   -0.00772765      -0.0726724   0.0735812   -0.00772765
 124603    -21760.8   21387.5   0      -0.0752602   0.0755665   -0.00754584      -0.0752602   0.0755665   -0.00754584
 117421    -21843.8   20753.2   0      -0.0776608   0.0767841   -0.00739996      -0.0776608   0.0767841   -0.00739996
 124621    -21859.2   20164.1   0      -0.0800518   0.0781063   -0.00722422      -0.0800518   0.0781063   -0.00722422
 124602    -21865.8   19569.5   0      -0.0825098   0.0794039   -0.00701458      -0.0825098   0.0794039   -0.00701458
 121867    -21869   18971.6   0      -0.0849835   0.0806436   -0.00678789      -0.0849835   0.0806436   -0.00678789
 123451    -21870.2   18371.4   0      -0.0874622   0.0817972   -0.00651951      -0.0874622   0.0817972   -0.00651951
 124249    -21870.5   17770.1   0      -0.0899079   0.0828459   -0.00623046      -0.0899079   0.0828459   -0.00623046
 124601    -21870.3   17168.3   0      -0.0923096   0.0837634   -0.00589857      -0.0923096   0.0837634   -0.00589857
 125172    -21870.1   16566.2   0      -0.0946322   0.0845364   -0.00555165      -0.0946322   0.0845364   -0.00555165
 126870    -21870   15963.9   0      -0.0968552   0.0851498   -0.00518877      -0.0968552   0.0851498   -0.00518877
 127485    -21869.9   15361.5   0      -0.0989532   0.085593   -0.00480753      -0.0989532   0.085593   -0.00480753
 129556    -21869.8   14759.1   0      -0.100886   0.0858476   -0.00439767      -0.100886   0.0858476   -0.00439767
 129558    -21869.8   14156.7   0      -0.10261   0.0859062   -0.00397486      -0.10261   0.0859062   -0.00397486
 129344    -21869.8   13554.3   0      -0.104105   0.085758   -0.00353222      -0.104105   0.085758   -0.00353222
 129154    -21869.8   12951.9   0      -0.105339   0.0853813   -0.00307829      -0.105339   0.0853813   -0.00307829
 129005    -21869.8   12349.5   0      -0.106258   0.0847601   -0.0026115      -0.106258   0.0847601   -0.0026115
 122071    -21869.8   11747.1   0      -0.106798   0.0839032   -0.00215299      -0.106798   0.0839032   -0.00215299
 126587    -21869.8   11144.7   0      -0.106925   0.0828074   -0.00170024      -0.106925   0.0828074   -0.00170024
 126586    -21869.8   10542.2   0      -0.106598   0.0814677   -0.00126393      -0.106598   0.0814677   -0.00126393
 128496    -21869.8   9939.84   0      -0.105741   0.0798957   -0.000833951      -0.105741   0.0798957   -0.000833951
 120881    -21869.8   9337.43   0      -0.104327   0.0780952   -0.00042907      -0.104327   0.0780952   -0.00042907
 122586    -21869.8   8735.02   0      -0.102305   0.0760997   -4.59358e-05      -0.102305   0.0760997   -4.59358e-05
 128178    -21869.8   8132.61   0      -0.0996521   0.0739254   0.000305778      -0.0996521   0.0739254   0.000305778
 126355    -21869.8   7530.2   0      -0.0963279   0.071594   0.000608406      -0.0963279   0.071594   0.000608406
 126356    -21869.8   6927.79   0      -0.0923015   0.0691541   0.000849663      -0.0923015   0.0691541   0.000849663
 127924    -21869.8   6325.38   0      -0.0875718   0.0666326   0.00106551      -0.0875718   0.0666326   0.00106551
 123196    -21869.8   5722.97   0      -0.0821112   0.0640786   0.00122529      -0.0821112   0.0640786   0.00122529
 123195    -21869.8   5120.56   0      -0.0759127   0.061542   0.00132594      -0.0759127   0.061542   0.00132594
 127748    -21869.8   4518.15   0      -0.0689977   0.0590932   0.00135892      -0.0689977   0.0590932   0.00135892
 127695    -21869.8   3915.74   0      -0.0613982   0.0567872   0.00134802      -0.0613982   0.0567872   0.00134802
 127675    -21869.8   3313.33   0      -0.0531462   0.0546868   0.00125205      -0.0531462   0.0546868   0.00125205
 127646    -21869.8   2710.92   0      -0.04434   0.0528494   0.00110157      -0.04434   0.0528494   0.00110157
 127619    -21869.8   2108.51   0      -0.0350701   0.0513071   0.00091452      -0.0350701   0.0513071   0.00091452
 127656    -21869.8   1506.1   0      -0.025388   0.050127   0.000680806      -0.025388   0.050127   0.000680806
 127654    -21869.8   903.694   0      -0.0154531   0.0493048   0.000436903      -0.0154531   0.0493048   0.000436903
 127730    -21869.8   301.284   0      -0.00532503   0.0488907   0.000154279      -0.00532503   0.0488907   0.000154279
 127801    -21869.8   -301.125   0      0.00485664   0.0488895   -0.000132147      0.00485664   0.0488895   -0.000132147
 127984    -21869.8   -903.535   0      0.0149884   0.0492993   -0.000409603      0.0149884   0.0492993   -0.000409603
 128155    -21869.8   -1505.94   0      0.0249597   0.0501148   -0.00066477      0.0249597   0.0501148   -0.00066477
 128386    -21869.8   -2108.35   0      0.0346156   0.051291   -0.000876363      0.0346156   0.051291   -0.000876363
 128715    -21869.8   -2710.76   0      0.0438894   0.052789   -0.00103852      0.0438894   0.052789   -0.00103852
 128993    -21869.8   -3313.17   0      0.0527241   0.0546221   -0.00121976      0.0527241   0.0546221   -0.00121976
 129320    -21869.8   -3915.58   0      0.0609874   0.0567283   -0.00134188      0.0609874   0.0567283   -0.00134188
 122076    -21869.8   -4517.99   0      0.0685885   0.0590413   -0.00140418      0.0685885   0.0590413   -0.00140418
 123064    -21869.8   -5120.4   0      0.0754851   0.0614872   -0.00139197      0.0754851   0.0614872   -0.00139197
 126318    -21869.8   -5722.81   0      0.0816974   0.0640151   -0.00131611      0.0816974   0.0640151   -0.00131611
 126211    -21869.8   -6325.22   0      0.0871742   0.0665646   -0.00116547      0.0871742   0.0665646   -0.00116547
 130221    -21869.8   -6927.63   0      0.0919282   0.0690734   -0.000926225      0.0919282   0.0690734   -0.000926225
 130222    -21869.8   -7530.04   0      0.0959862   0.0715244   -0.000673971      0.0959862   0.0715244   -0.000673971
 123317    -21869.8   -8132.45   0      0.0993359   0.0738725   -0.000352514      0.0993359   0.0738725   -0.000352514
 130271    -21869.8   -8734.86   0      0.102   0.07606   2.30244e-05      0.102   0.07606   2.30244e-05
 130354    -21869.8   -9337.27   0      0.104012   0.0780546   0.000423507      0.104012   0.0780546   0.000423507
 127374    -21869.8   -9939.68   0      0.105427   0.0798533   0.000837584      0.105427   0.0798533   0.000837584
 127370    -21869.8   -10542.1   0      0.106288   0.0814353   0.00128308      0.106288   0.0814353   0.00128308
 127371    -21869.8   -11144.5   0      0.10662   0.082772   0.00173307      0.10662   0.082772   0.00173307
 127377    -21869.8   -11746.9   0      0.106503   0.0838778   0.00219237      0.106503   0.0838778   0.00219237
 127402    -21869.8   -12349.3   0      0.105973   0.084735   0.00265704      0.105973   0.084735   0.00265704
 127403    -21869.8   -12951.7   0      0.105092   0.0853509   0.00312091      0.105092   0.0853509   0.00312091
 127417    -21869.8   -13554.1   0      0.103899   0.0857373   0.00356806      0.103899   0.0857373   0.00356806
 122425    -21869.8   -14156.5   0      0.102421   0.0858918   0.00400609      0.102421   0.0858918   0.00400609
 127441    -21869.8   -14759   0      0.10072   0.0858405   0.00441785      0.10072   0.0858405   0.00441785
 127457    -21869.8   -15361.4   0      0.0987917   0.0855797   0.00482392      0.0987917   0.0855797   0.00482392
 127478    -21869.8   -15963.8   0      0.0967135   0.0851354   0.00521157      0.0967135   0.0851354   0.00521157
 127491    -21869.8   -16566.2   0      0.0945058   0.0845156   0.00558378      0.0945058   0.0845156   0.00558378
 115887    -21869.8   -17168.6   0      0.092198   0.0837323   0.00593707      0.092198   0.0837323   0.00593707
 125201    -21869.8   -17771   0      0.0898246   0.082811   0.00624559      0.0898246   0.082811   0.00624559
 116698    -21869.8   -18373.4   0      0.0873923   0.0817717   0.00652674      0.0873923   0.0817717   0.00652674
 117213    -21869.8   -18975.8   0      0.084904   0.0806104   0.00678983      0.084904   0.0806104   0.00678983
 117215    -21869.5   -19577.4   0      0.0824312   0.0793616   0.00702457      0.0824312   0.0793616   0.00702457
 123995    -21871.8   -20179.8   0      0.0799291   0.0780103   0.00722833      0.0799291   0.0780103   0.00722833
 121431    -21882.8   -20785.7   0      0.077414   0.0765489   0.00740939      0.077414   0.0765489   0.00740939
 118329    -21901.1   -21388.2   0      0.0749252   0.0750018   0.00757754      0.0749252   0.0750018   0.00757754
 118335    -21944.3   -21908.2   0      0.0727543   0.073551   0.00770886      0.0727543   0.073551   0.00770886
 116045    -21387.5   -21760.8   0      0.0745552   0.076064   0.00755158      0.0745552   0.076064   0.00755158
 124951    -20753.2   -21843.8   0      0.075472   0.0782323   0.00740375      0.075472   0.0782323   0.00740375
 124426    -20164.1   -21859.2   0      0.0765203   0.0804056   0.0072456      0.0765203   0.0804056   0.0072456
 124630    -19569.5   -21865.8   0      0.0775132   0.082601   0.00706174      0.0775132   0.082601   0.00706174
 124881    -18971.6   -21869   0      0.0784294   0.0847693   0.00686308      0.0784294   0.0847693   0.00686308
 124880    -18371.4   -21870.2   0      0.079244   0.0868947   0.00662849      0.079244   0.0868947   0.00662849
 115350    -17770.1   -21870.5   0      0.0799487   0.0889496   0.00636875      0.0799487   0.0889496   0.00636875
 124672    -17168.3   -21870.3   0      0.0805179   0.0908895   0.00610896      0.0805179   0.0908895   0.00610896
 125140    -16566.2   -21870.1   0      0.080942   0.0927185   0.00581758      0.080942   0.0927185   0.00581758
 127030    -15963.9   -21870   0      0.0812082   0.0943958   0.00549166      0.0812082   0.0943958   0.00549166
 127867    -15361.5   -21869.9   0      0.0813005   0.0958997   0.00515932      0.0813005   0.0958997   0.00515932
 122098    -14759.1   -21869.8   0      0.0812205   0.0971861   0.00481972      0.0812205   0.0971861   0.00481972
 126822    -14156.7   -21869.8   0      0.0809588   0.0982217   0.00446502      0.0809588   0.0982217   0.00446502
 128775    -13554.3   -21869.8   0      0.0805098   0.0989762   0.0041114      0.0805098   0.0989762   0.0041114
 126657    -12951.9   -21869.8   0      0.0798779   0.0994161   0.00376086      0.0798779   0.0994161   0.00376086
 126656    -12349.5   -21869.8   0      0.0790648   0.0995068   0.0034197      0.0790648   0.0995068   0.0034197
 128572    -11747.1   -21869.8   0      0.0780936   0.0992098   0.0030903      0.0780936   0.0992098   0.0030903
 128440    -11144.7   -21869.8   0      0.0769534   0.098528   0.00273601      0.0769534   0.098528   0.00273601
 128405    -10542.2   -21869.8   0      0.0756347   0.0974243   0.0023751      0.0756347   0.0974243   0.0023751
 128400    -9939.84   -21869.8   0      0.0741585   0.0958582   0.00203872      0.0741585   0.0958582   0.00203872
 128477    -9337.43   -21869.8   0      0.0725558   0.0937838   0.00172799      0.0725558   0.0937838   0.00172799
 128473    -8735.02   -21869.8   0      0.0708455   0.0911774   0.00142747      0.0708455   0.0911774   0.00142747
 127860    -8132.61   -21869.8   0      0.0690335   0.0880576   0.00114169      0.0690335   0.0880576   0.00114169
 127861    -7530.2   -21869.8   0      0.0671646   0.0844028   0.000895318      0.0671646   0.0844028   0.000895318
 128725    -6927.79   -21869.8   0      0.0652726   0.0801902   0.000672101      0.0652726   0.0801902   0.000672101
 128834    -6325.38   -21869.8   0      0.0633752   0.0754312   0.000491815      0.0633752   0.0754312   0.000491815
 122157    -5722.97   -21869.8   0      0.0615051   0.070134   0.000344672      0.0615051   0.070134   0.000344672
 129088    -5120.56   -21869.8   0      0.0597179   0.0643128   0.000249692      0.0597179   0.0643128   0.000249692
 129167    -4518.15   -21869.8   0      0.0580476   0.0580116   0.000165292      0.0580476   0.0580116   0.000165292
 122322    -3915.74   -21869.8   0      0.0565046   0.0512967   8.16436e-05      0.0565046   0.0512967   8.16436e-05
 122321    -3313.33   -21869.8   0      0.0551069   0.0441998   2.29378e-05      0.0551069   0.0441998   2.29378e-05
 129357    -2710.92   -21869.8   0      0.0538821   0.0367376   -1.41511e-05      0.0538821   0.0367376   -1.41511e-05
 129489    -2108.51   -21869.8   0      0.0528818   0.0289402   -1.9793e-07      0.0528818   0.0289402   -1.9793e-07
 129527    -1506.1   -21869.8   0      0.0521204   0.0209062   -4.22408e-06      0.0521204   0.0209062   -4.22408e-06
 129543    -903.694   -21869.8   0      0.0515966   0.0127251   2.68246e-06      0.0515966   0.0127251   2.68246e-06
 129531    -301.284   -21869.8   0      0.0513159   0.00445324   -1.45825e-05      0.0513159   0.00445324   -1.45825e-05
 121323    301.125   -21869.8   0      0.0512994   -0.00390272   8.5844e-06      0.0512994   -0.00390272   8.5844e-06
 129570    903.535   -21869.8   0      0.0515576   -0.012244   5.25858e-05      0.0515576   -0.012244   5.25858e-05
 129563    1505.94   -21869.8   0      0.052076   -0.0204603   8.03052e-05      0.052076   -0.0204603   8.03052e-05
 129564    2108.35   -21869.8   0      0.0528481   -0.0284965   8.42531e-05      0.0528481   -0.0284965   8.42531e-05
 129630    2710.76   -21869.8   0      0.0538439   -0.0362752   5.67297e-05      0.0538439   -0.0362752   5.67297e-05
 123014    3313.17   -21869.8   0      0.0550359   -0.0437423   -1.38306e-06      0.0550359   -0.0437423   -1.38306e-06
 123016    3915.58   -21869.8   0      0.0564304   -0.0508907   -5.5367e-05      0.0564304   -0.0508907   -5.5367e-05
 127807    4517.99   -21869.8   0      0.0579846   -0.0576283   -0.000130016      0.0579846   -0.0576283   -0.000130016
 126170    5120.4   -21869.8   0      0.0596808   -0.0639287   -0.000228268      0.0596808   -0.0639287   -0.000228268
 126644    5722.81   -21869.8   0      0.061461   -0.0697366   -0.000365349      0.061461   -0.0697366   -0.000365349
 129824    6325.22   -21869.8   0      0.0633062   -0.0750511   -0.00054209      0.0633062   -0.0750511   -0.00054209
 123565    6927.63   -21869.8   0      0.0651807   -0.079836   -0.000725318      0.0651807   -0.079836   -0.000725318
 122601    7530.04   -21869.8   0      0.0670783   -0.0841118   -0.000931402      0.0670783   -0.0841118   -0.000931402
 126574    8132.45   -21869.8   0      0.0689577   -0.0878433   -0.00117304      0.0689577   -0.0878433   -0.00117304
 129942    8734.86   -21869.8   0      0.0707701   -0.0910121   -0.00145028      0.0707701   -0.0910121   -0.00145028
 130040    9337.27   -21869.8   0      0.0724898   -0.0936277   -0.00176215      0.0724898   -0.0936277   -0.00176215
 130074    9939.68   -21869.8   0      0.0740934   -0.0957342   -0.00208313      0.0740934   -0.0957342   -0.00208313
 130095    10542.1   -21869.8   0      0.0755622   -0.0973204   -0.00240624      0.0755622   -0.0973204   -0.00240624
 127764    11144.5   -21869.8   0      0.0768843   -0.0984444   -0.002742      0.0768843   -0.0984444   -0.002742
 130225    11746.9   -21869.8   0      0.0780476   -0.099133   -0.0030865      0.0780476   -0.099133   -0.0030865
 130244    12349.3   -21869.8   0      0.0790378   -0.0994157   -0.00343817      0.0790378   -0.0994157   -0.00343817
 123337    12951.7   -21869.8   0      0.079859   -0.0993318   -0.00379401      0.079859   -0.0993318   -0.00379401
 123338    13554.1   -21869.8   0      0.0804877   -0.0989005   -0.00416247      0.0804877   -0.0989005   -0.00416247
 130333    14156.5   -21869.8   0      0.080933   -0.0981686   -0.00452327      0.080933   -0.0981686   -0.00452327
 127034    14759   -21869.8   0      0.0811971   -0.0971617   -0.00486508      0.0811971   -0.0971617   -0.00486508
 127216    15361.4   -21869.8   0      0.0812822   -0.0959058   -0.00519724      0.0812822   -0.0959058   -0.00519724
 123130    15963.8   -21869.8   0      0.0811899   -0.0944231   -0.00550724      0.0811899   -0.0944231   -0.00550724
 129064    16566.2   -21869.8   0      0.080937   -0.0927549   -0.00580971      0.080937   -0.0927549   -0.00580971
 130289    17168.6   -21869.8   0      0.0805311   -0.0909452   -0.00610537      0.0805311   -0.0909452   -0.00610537
 123133    17771   -21869.8   0      0.0799714   -0.089002   -0.00636697      0.0799714   -0.089002   -0.00636697
 117179    18373.4   -21869.8   0      0.0792822   -0.086956   -0.00661445      0.0792822   -0.086956   -0.00661445
 117178    18975.4   -21870   0      0.078465   -0.0848339   -0.00683718      0.078465   -0.0848339   -0.00683718
 117700    19581.1   -21874.3   0      0.0775155   -0.0826275   -0.00704933      0.0775155   -0.0826275   -0.00704933
 117698    20190.8   -21894.5   0      0.076372   -0.0802969   -0.00724069      0.076372   -0.0802969   -0.00724069
 114569    20717.9   -21970.5   0      0.0750587   -0.0781053   -0.00741842      0.0750587   -0.0781053   -0.00741842
 114564    21286.3   -21788.4   0      0.0747412   -0.0764954   -0.00751099      0.0747412   -0.0764954   -0.00751099
 115209    21274.9   -21084.2   0      0.0778018   -0.0784925   -0.00731979      0.0778018   -0.0784925   -0.00731979
 120303    21313.2   -20456.8   0      0.0804647   -0.080018   -0.00712336      0.0804647   -0.080018   -0.00712336
 117787    21333.6   -19859.1   0      0.0830555   -0.0814675   -0.0069138      0.0830555   -0.0814675   -0.0069138
 117789    21342.6   -19264.4   0      0.085669   -0.0828627   -0.00667574      0.085669   -0.0828627   -0.00667574
 125797    21348.2   -18667   0      0.0883129   -0.0841985   -0.00641634      0.0883129   -0.0841985   -0.00641634
 124003    21349.7   -18068   0      0.0909683   -0.0854612   -0.00611736      0.0909683   -0.0854612   -0.00611736
