32323 1 0 0 1 -1 0 0 1 5
32328 1 0 0 1 -1 0 0 1 5
2442 1 0 0 1 -1 0 0 1 5
22009 1 0 0 1 -1 0 0 1 5
35879 1 0 0 1 -1 0 0 1 5
36543 1 0 0 1 -1 0 0 1 5
31402 1 0 0 1 -1 0 0 1 5
26445 1 0 0 1 -1 0 0 1 5
26446 1 0 0 1 -1 0 0 1 5
16497 1 0 0 1 -1 0 0 1 5
16499 1 0 0 1 -1 0 0 1 5
26663 1 0 0 1 -1 0 0 1 5
26664 1 0 0 1 -1 0 0 1 5
19072 1 0 0 1 -1 0 0 1 5
1213 1 0 0 1 -1 0 0 1 5
27067 1 0 0 1 -1 0 0 1 5
118524 1 0 0 1 -1 0 0 1 5
118394 1 0 0 1 -1 0 0 1 5
118684 1 0 0 1 -1 0 0 1 5
121207 1 0 0 1 -1 0 0 1 5
118148 1 0 0 1 -1 0 0 1 5
115483 1 0 0 1 -1 0 0 1 5
118641 1 0 0 1 -1 0 0 1 5
120841 1 0 0 1 -1 0 0 1 5
118917 1 0 0 1 -1 0 0 1 5
117651 1 0 0 1 -1 0 0 1 5
124453 1 0 0 1 -1 0 0 1 5
116486 1 0 0 1 -1 0 0 1 5
118534 1 0 0 1 -1 0 0 1 5
118537 1 0 0 1 -1 0 0 1 5
124245 1 0 0 1 -1 0 0 1 5
118374 1 0 0 1 -1 0 0 1 5
39047 1 0 0 1 -1 0 0 1 5
27329 1 0 0 1 -1 0 0 1 5
26189 1 0 0 1 -1 0 0 1 5
26386 1 0 0 1 -1 0 0 1 5
30130 1 0 0 1 -1 0 0 1 5
30132 1 0 0 1 -1 0 0 1 5
26856 1 0 0 1 -1 0 0 1 5
34332 1 0 0 1 -1 0 0 1 5
42742 1 0 0 1 -1 0 0 1 5
30544 1 0 0 1 -1 0 0 1 5
36348 1 0 0 1 -1 0 0 1 5
30582 1 0 0 1 -1 0 0 1 5
30581 1 0 0 1 -1 0 0 1 5
13004 1 0 0 1 -1 0 0 1 5
13000 1 0 0 1 -1 0 0 1 5
13956 1 0 0 1 -1 0 0 1 5
32992 1 0 0 1 -1 0 0 1 5
31412 1 0 0 1 -1 0 0 1 5
30098 1 0 0 1 -1 0 0 1 5
22782 1 0 0 1 -1 0 0 1 5
35764 1 0 0 1 -1 0 0 1 5
33127 1 0 0 1 -1 0 0 1 5
31419 1 0 0 1 -1 0 0 1 5
7290 1 0 0 1 -1 0 0 1 5
7292 1 0 0 1 -1 0 0 1 5
27840 1 0 0 1 -1 0 0 1 5
26716 1 0 0 1 -1 0 0 1 5
30162 1 0 0 1 -1 0 0 1 5
31665 1 0 0 1 -1 0 0 1 5
39023 1 0 0 1 -1 0 0 1 5
26797 1 0 0 1 -1 0 0 1 5
26798 1 0 0 1 -1 0 0 1 5
32322 1 0 0 1 -1 0 0 1 5
26367 1 0 0 1 -1 0 0 1 5
13955 1 0 0 1 -1 0 0 1 5
39049 1 0 0 1 -1 0 0 1 5
132193 1 0 0 1 -1 0 0 1 5
133029 1 0 0 1 -1 0 0 1 5
133128 1 0 0 1 -1 0 0 1 5
133205 1 0 0 1 -1 0 0 1 5
133568 1 0 0 1 -1 0 0 1 5
133567 1 0 0 1 -1 0 0 1 5
133583 1 0 0 1 -1 0 0 1 5
133615 1 0 0 1 -1 0 0 1 5
133609 1 0 0 1 -1 0 0 1 5
133502 1 0 0 1 -1 0 0 1 5
131899 1 0 0 1 -1 0 0 1 5
131266 1 0 0 1 -1 0 0 1 5
133494 1 0 0 1 -1 0 0 1 5
131958 1 0 0 1 -1 0 0 1 5
132034 1 0 0 1 -1 0 0 1 5
132136 1 0 0 1 -1 0 0 1 5
133337 1 0 0 1 -1 0 0 1 5
132139 1 0 0 1 -1 0 0 1 5
133549 1 0 0 1 -1 0 0 1 5
133462 1 0 0 1 -1 0 0 1 5
133564 1 0 0 1 -1 0 0 1 5
133623 1 0 0 1 -1 0 0 1 5
133391 1 0 0 1 -1 0 0 1 5
133256 1 0 0 1 -1 0 0 1 5
133458 1 0 0 1 -1 0 0 1 5
133557 1 0 0 1 -1 0 0 1 5
133050 1 0 0 1 -1 0 0 1 5
132959 1 0 0 1 -1 0 0 1 5
132184 1 0 0 1 -1 0 0 1 5
132199 1 0 0 1 -1 0 0 1 5
132083 1 0 0 1 -1 0 0 1 5
133122 1 0 0 1 -1 0 0 1 5
133193 1 0 0 1 -1 0 0 1 5
133546 1 0 0 1 -1 0 0 1 5
130685 1 0 0 1 -1 0 0 1 5
130683 1 0 0 1 -1 0 0 1 5
132468 1 0 0 1 -1 0 0 1 5
132467 1 0 0 1 -1 0 0 1 5
133597 1 0 0 1 -1 0 0 1 5
130836 1 0 0 1 -1 0 0 1 5
133382 1 0 0 1 -1 0 0 1 5
133436 1 0 0 1 -1 0 0 1 5
133493 1 0 0 1 -1 0 0 1 5
132979 1 0 0 1 -1 0 0 1 5
132135 1 0 0 1 -1 0 0 1 5
132035 1 0 0 1 -1 0 0 1 5
132540 1 0 0 1 -1 0 0 1 5
133601 1 0 0 1 -1 0 0 1 5
133602 1 0 0 1 -1 0 0 1 5
133621 1 0 0 1 -1 0 0 1 5
133455 1 0 0 1 -1 0 0 1 5
133072 1 0 0 1 -1 0 0 1 5
133608 1 0 0 1 -1 0 0 1 5
131942 1 0 0 1 -1 0 0 1 5
131941 1 0 0 1 -1 0 0 1 5
133477 1 0 0 1 -1 0 0 1 5
133481 1 0 0 1 -1 0 0 1 5
132992 1 0 0 1 -1 0 0 1 5
132990 1 0 0 1 -1 0 0 1 5
132220 1 0 0 1 -1 0 0 1 5
131894 1 0 0 1 -1 0 0 1 5
131628 1 0 0 1 -1 0 0 1 5
131476 1 0 0 1 -1 0 0 1 5
132084 1 0 0 1 -1 0 0 1 5
132930 1 0 0 1 -1 0 0 1 5
132178 1 0 0 1 -1 0 0 1 5
132177 1 0 0 1 -1 0 0 1 5
133204 1 0 0 1 -1 0 0 1 5
131917 1 0 0 1 -1 0 0 1 5
133167 1 0 0 1 -1 0 0 1 5
133166 1 0 0 1 -1 0 0 1 5
133586 1 0 0 1 -1 0 0 1 5
133552 1 0 0 1 -1 0 0 1 5
133443 1 0 0 1 -1 0 0 1 5
131264 1 0 0 1 -1 0 0 1 5
131265 1 0 0 1 -1 0 0 1 5
132862 1 0 0 1 -1 0 0 1 5
132245 1 0 0 1 -1 0 0 1 5
132231 1 0 0 1 -1 0 0 1 5
132140 1 0 0 1 -1 0 0 1 5
132138 1 0 0 1 -1 0 0 1 5
133535 1 0 0 1 -1 0 0 1 5
133565 1 0 0 1 -1 0 0 1 5
133496 1 0 0 1 -1 0 0 1 5
133406 1 0 0 1 -1 0 0 1 5
131411 1 0 0 1 -1 0 0 1 5
131410 1 0 0 1 -1 0 0 1 5
131740 1 0 0 1 -1 0 0 1 5
131276 1 0 0 1 -1 0 0 1 5
132957 1 0 0 1 -1 0 0 1 5
132956 1 0 0 1 -1 0 0 1 5
132219 1 0 0 1 -1 0 0 1 5
132167 1 0 0 1 -1 0 0 1 5
133036 1 0 0 1 -1 0 0 1 5
133547 1 0 0 1 -1 0 0 1 5
133442 1 0 0 1 -1 0 0 1 5
133293 1 0 0 1 -1 0 0 1 5
133517 1 0 0 1 -1 0 0 1 5
133516 1 0 0 1 -1 0 0 1 5
130837 1 0 0 1 -1 0 0 1 5
130835 1 0 0 1 -1 0 0 1 5
132743 1 0 0 1 -1 0 0 1 5
133435 1 0 0 1 -1 0 0 1 5
132431 1 0 0 1 -1 0 0 1 5
133075 1 0 0 1 -1 0 0 1 5
132819 1 0 0 1 -1 0 0 1 5
133118 1 0 0 1 -1 0 0 1 5
133541 1 0 0 1 -1 0 0 1 5
132823 1 0 0 1 -1 0 0 1 5
132822 1 0 0 1 -1 0 0 1 5
133479 1 0 0 1 -1 0 0 1 5
131943 1 0 0 1 -1 0 0 1 5
132993 1 0 0 1 -1 0 0 1 5
132513 1 0 0 1 -1 0 0 1 5
132629 1 0 0 1 -1 0 0 1 5
132222 1 0 0 1 -1 0 0 1 5
132921 1 0 0 1 -1 0 0 1 5
132179 1 0 0 1 -1 0 0 1 5
132655 1 0 0 1 -1 0 0 1 5
132924 1 0 0 1 -1 0 0 1 5
132923 1 0 0 1 -1 0 0 1 5
133165 1 0 0 1 -1 0 0 1 5
132928 1 0 0 1 -1 0 0 1 5
133587 1 0 0 1 -1 0 0 1 5
131971 1 0 0 1 -1 0 0 1 5
131970 1 0 0 1 -1 0 0 1 5
132092 1 0 0 1 -1 0 0 1 5
132440 1 0 0 1 -1 0 0 1 5
132442 1 0 0 1 -1 0 0 1 5
132905 1 0 0 1 -1 0 0 1 5
132406 1 0 0 1 -1 0 0 1 5
132735 1 0 0 1 -1 0 0 1 5
132736 1 0 0 1 -1 0 0 1 5
133495 1 0 0 1 -1 0 0 1 5
133404 1 0 0 1 -1 0 0 1 5
133405 1 0 0 1 -1 0 0 1 5
132709 1 0 0 1 -1 0 0 1 5
131741 1 0 0 1 -1 0 0 1 5
131277 1 0 0 1 -1 0 0 1 5
132566 1 0 0 1 -1 0 0 1 5
132705 1 0 0 1 -1 0 0 1 5
132168 1 0 0 1 -1 0 0 1 5
132166 1 0 0 1 -1 0 0 1 5
133160 1 0 0 1 -1 0 0 1 5
133419 1 0 0 1 -1 0 0 1 5
133294 1 0 0 1 -1 0 0 1 5
133295 1 0 0 1 -1 0 0 1 5
132628 1 0 0 1 -1 0 0 1 5
133116 1 0 0 1 -1 0 0 1 5
131987 1 0 0 1 -1 0 0 1 5
131989 1 0 0 1 -1 0 0 1 5
132739 1 0 0 1 -1 0 0 1 5
131222 1 0 0 1 -1 0 0 1 5
132441 1 0 0 1 -1 0 0 1 5
132820 1 0 0 1 -1 0 0 1 5
133119 1 0 0 1 -1 0 0 1 5
132102 1 0 0 1 -1 0 0 1 5
132824 1 0 0 1 -1 0 0 1 5
133283 1 0 0 1 -1 0 0 1 5
132722 1 0 0 1 -1 0 0 1 5
132720 1 0 0 1 -1 0 0 1 5
132514 1 0 0 1 -1 0 0 1 5
132515 1 0 0 1 -1 0 0 1 5
132223 1 0 0 1 -1 0 0 1 5
132614 1 0 0 1 -1 0 0 1 5
132613 1 0 0 1 -1 0 0 1 5
133213 1 0 0 1 -1 0 0 1 5
133214 1 0 0 1 -1 0 0 1 5
132926 1 0 0 1 -1 0 0 1 5
132927 1 0 0 1 -1 0 0 1 5
132547 1 0 0 1 -1 0 0 1 5
131972 1 0 0 1 -1 0 0 1 5
132418 1 0 0 1 -1 0 0 1 5
132444 1 0 0 1 -1 0 0 1 5
131221 1 0 0 1 -1 0 0 1 5
132733 1 0 0 1 -1 0 0 1 5
132946 1 0 0 1 -1 0 0 1 5
133346 1 0 0 1 -1 0 0 1 5
133345 1 0 0 1 -1 0 0 1 5
132706 1 0 0 1 -1 0 0 1 5
132248 1 0 0 1 -1 0 0 1 5
132460 1 0 0 1 -1 0 0 1 5
132339 1 0 0 1 -1 0 0 1 5
132225 1 0 0 1 -1 0 0 1 5
132829 1 0 0 1 -1 0 0 1 5
132477 1 0 0 1 -1 0 0 1 5
132476 1 0 0 1 -1 0 0 1 5
132492 1 0 0 1 -1 0 0 1 5
133286 1 0 0 1 -1 0 0 1 5
132773 1 0 0 1 -1 0 0 1 5
131988 1 0 0 1 -1 0 0 1 5
132192 1 0 0 1 -1 0 0 1 5
132364 1 0 0 1 -1 0 0 1 5
132363 1 0 0 1 -1 0 0 1 5
132103 1 0 0 1 -1 0 0 1 5
132101 1 0 0 1 -1 0 0 1 5
133282 1 0 0 1 -1 0 0 1 5
133276 1 0 0 1 -1 0 0 1 5
133303 1 0 0 1 -1 0 0 1 5
131318 1 0 0 1 -1 0 0 1 5
132638 1 0 0 1 -1 0 0 1 5
132565 1 0 0 1 -1 0 0 1 5
