23607 1 0 0 0 0 0 0 1 0
26463 1 0 0 0 0 0 0 1 0
23687 1 0 0 0 0 0 0 1 0
24246 1 0 0 0 0 0 0 1 0
23694 1 0 0 0 0 0 0 1 0
28198 1 0 0 0 0 0 0 1 0
28176 1 0 0 0 0 0 0 1 0
28100 1 0 0 0 0 0 0 1 0
28222 1 0 0 0 0 0 0 1 0
28127 1 0 0 0 0 0 0 1 0
28151 1 0 0 0 0 0 0 1 0
28216 1 0 0 0 0 0 0 1 0
28115 1 0 0 0 0 0 0 1 0
28117 1 0 0 0 0 0 0 1 0
28137 1 0 0 0 0 0 0 1 0
28041 1 0 0 0 0 0 0 1 0
28031 1 0 0 0 0 0 0 1 0
28034 1 0 0 0 0 0 0 1 0
28132 1 0 0 0 0 0 0 1 0
28231 1 0 0 0 0 0 0 1 0
23637 1 0 0 0 0 0 0 1 0
23635 1 0 0 0 0 0 0 1 0
24241 1 0 0 0 0 0 0 1 0
23998 1 0 0 0 0 0 0 1 0
24001 1 0 0 0 0 0 0 1 0
9590 1 0 0 0 0 0 0 1 0
9589 1 0 0 0 0 0 0 1 0
8569 1 0 0 0 0 0 0 1 0
8568 1 0 0 0 0 0 0 1 0
8817 1 0 0 0 0 0 0 1 0
9495 1 0 0 0 0 0 0 1 0
9496 1 0 0 0 0 0 0 1 0
8885 1 0 0 0 0 0 0 1 0
8884 1 0 0 0 0 0 0 1 0
8887 1 0 0 0 0 0 0 1 0
8471 1 0 0 0 0 0 0 1 0
8948 1 0 0 0 0 0 0 1 0
8869 1 0 0 0 0 0 0 1 0
9297 1 0 0 0 0 0 0 1 0
23876 1 0 0 0 0 0 0 1 0
9633 1 0 0 0 0 0 0 1 0
26451 1 0 0 0 0 0 0 1 0
9298 1 0 0 0 0 0 0 1 0
28077 1 0 0 0 0 0 0 1 0
27811 1 0 0 0 0 0 0 1 0
27808 1 0 0 0 0 0 0 1 0
27695 1 0 0 0 0 0 0 1 0
28093 1 0 0 0 0 0 0 1 0
28086 1 0 0 0 0 0 0 1 0
28099 1 0 0 0 0 0 0 1 0
28095 1 0 0 0 0 0 0 1 0
28129 1 0 0 0 0 0 0 1 0
28144 1 0 0 0 0 0 0 1 0
28122 1 0 0 0 0 0 0 1 0
28109 1 0 0 0 0 0 0 1 0
28111 1 0 0 0 0 0 0 1 0
28135 1 0 0 0 0 0 0 1 0
28042 1 0 0 0 0 0 0 1 0
28032 1 0 0 0 0 0 0 1 0
28071 1 0 0 0 0 0 0 1 0
28133 1 0 0 0 0 0 0 1 0
27735 1 0 0 0 0 0 0 1 0
27737 1 0 0 0 0 0 0 1 0
27776 1 0 0 0 0 0 0 1 0
27777 1 0 0 0 0 0 0 1 0
27885 1 0 0 0 0 0 0 1 0
27884 1 0 0 0 0 0 0 1 0
27992 1 0 0 0 0 0 0 1 0
28009 1 0 0 0 0 0 0 1 0
28003 1 0 0 0 0 0 0 1 0
27927 1 0 0 0 0 0 0 1 0
27983 1 0 0 0 0 0 0 1 0
27843 1 0 0 0 0 0 0 1 0
27699 1 0 0 0 0 0 0 1 0
27826 1 0 0 0 0 0 0 1 0
27845 1 0 0 0 0 0 0 1 0
27847 1 0 0 0 0 0 0 1 0
27968 1 0 0 0 0 0 0 1 0
27995 1 0 0 0 0 0 0 1 0
27812 1 0 0 0 0 0 0 1 0
27814 1 0 0 0 0 0 0 1 0
27946 1 0 0 0 0 0 0 1 0
28094 1 0 0 0 0 0 0 1 0
28088 1 0 0 0 0 0 0 1 0
28096 1 0 0 0 0 0 0 1 0
28130 1 0 0 0 0 0 0 1 0
28153 1 0 0 0 0 0 0 1 0
28141 1 0 0 0 0 0 0 1 0
28120 1 0 0 0 0 0 0 1 0
28106 1 0 0 0 0 0 0 1 0
28105 1 0 0 0 0 0 0 1 0
28147 1 0 0 0 0 0 0 1 0
28159 1 0 0 0 0 0 0 1 0
28155 1 0 0 0 0 0 0 1 0
28070 1 0 0 0 0 0 0 1 0
27900 1 0 0 0 0 0 0 1 0
27825 1 0 0 0 0 0 0 1 0
27789 1 0 0 0 0 0 0 1 0
27868 1 0 0 0 0 0 0 1 0
27849 1 0 0 0 0 0 0 1 0
27851 1 0 0 0 0 0 0 1 0
27926 1 0 0 0 0 0 0 1 0
27876 1 0 0 0 0 0 0 1 0
27697 1 0 0 0 0 0 0 1 0
27698 1 0 0 0 0 0 0 1 0
27803 1 0 0 0 0 0 0 1 0
27846 1 0 0 0 0 0 0 1 0
27910 1 0 0 0 0 0 0 1 0
27911 1 0 0 0 0 0 0 1 0
28004 1 0 0 0 0 0 0 1 0
27806 1 0 0 0 0 0 0 1 0
27836 1 0 0 0 0 0 0 1 0
28036 1 0 0 0 0 0 0 1 0
28173 1 0 0 0 0 0 0 1 0
28017 1 0 0 0 0 0 0 1 0
27763 1 0 0 0 0 0 0 1 0
27762 1 0 0 0 0 0 0 1 0
27863 1 0 0 0 0 0 0 1 0
28253 1 0 0 0 0 0 0 1 0
27959 1 0 0 0 0 0 0 1 0
27824 1 0 0 0 0 0 0 1 0
27965 1 0 0 0 0 0 0 1 0
27790 1 0 0 0 0 0 0 1 0
27864 1 0 0 0 0 0 0 1 0
27760 1 0 0 0 0 0 0 1 0
27764 1 0 0 0 0 0 0 1 0
27766 1 0 0 0 0 0 0 1 0
27857 1 0 0 0 0 0 0 1 0
27834 1 0 0 0 0 0 0 1 0
27804 1 0 0 0 0 0 0 1 0
27796 1 0 0 0 0 0 0 1 0
27954 1 0 0 0 0 0 0 1 0
