97971 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97969 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98061 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98126 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97006 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97013 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97965 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97439 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97656 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96675 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96875 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96784 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97090 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97088 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97261 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97260 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98092 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98056 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98091 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98074 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98065 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98108 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96541 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97319 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97317 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96987 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96982 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97426 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97427 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97811 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97342 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97659 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97694 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97953 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97305 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98023 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97913 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97920 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97049 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97684 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97685 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96981 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96752 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97644 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97553 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97551 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98135 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98136 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98140 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97458 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97380 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98100 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98107 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98078 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97958 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97511 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97833 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96782 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97188 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97089 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97989 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97803 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97977 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97847 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98128 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98117 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97012 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97587 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97589 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97438 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97120 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97433 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97549 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97859 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97986 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98104 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98105 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98090 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98073 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97412 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98121 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97592 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97500 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97318 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96985 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96980 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97424 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97887 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97755 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97344 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97731 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97730 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97310 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97311 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97914 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97912 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97051 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97052 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97102 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97790 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97550 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97985 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98021 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98098 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97457 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97379 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97446 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98064 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96328 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97959 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97956 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97858 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97804 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97805 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97800 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97848 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97940 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97737 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97909 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97588 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97590 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97900 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97434 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97435 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97798 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97799 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98112 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97845 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96304 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97414 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97413 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98059 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97502 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97501 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96796 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97101 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97650 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97898 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97834 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97597 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97599 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97729 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97329 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98024 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97863 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97733 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97732 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96797 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97787 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97788 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97873 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97469 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98085 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98039 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97447 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97387 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97389 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97889 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96705 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97846 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97801 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97851 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97876 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97411 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97410 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97771 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97872 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97943 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97869 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97630 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97629 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97844 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96303 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96305 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98109 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98087 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98008 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97646 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97760 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96704 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97532 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97598 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97979 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97728 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97741 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97740 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97860 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97600 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97783 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97785 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96802 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96804 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98029 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98063 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98086 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97388 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97818 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97416 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97802 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97661 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96601 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97409 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97666 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97944 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97789 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97784 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97294 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97296 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98054 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97792 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97793 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97253 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97254 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97601 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96576 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96575 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97837 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98025 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97351 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97178 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97795 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96798 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97688 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97780 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97506 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98028 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97451 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97026 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97546 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96706 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96519 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97394 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97393 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96602 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96603 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97453 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97641 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97778 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97781 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97392 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98043 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98070 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97794 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98032 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97255 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97418 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96518 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97431 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97807 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
98000 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97180 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97177 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97610 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97647 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96794 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97027 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97025 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97571 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97503 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97452 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97640 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97607 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97572 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97582 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97583 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97707 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97483 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
96520 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97835 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97559 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97903 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97484 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97680 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97642 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97360 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97609 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97396 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97479 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97593 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97595 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97361 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97480 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97566 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97450 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97397 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97398 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97558 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97485 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97448 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97362 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97399 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97481 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97568 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97449 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97579 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97478 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97570 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
97482 1  -1.0 0.0 0.0  0.0 0.866025 0.5   1  5.0
