96961 1 0 0 0
96966 3 0 0 0
97030 1 0 0 0
97040 2 0 0 0
97154 1 0 0 0
97163 1 0 0 0
97293 1 0 0 0
97419 2 0 0 0
97420 1 0 0 0
97557 1 0 0 0
97728 1 0 0 0
97731 1 0 0 0
97732 1 0 0 0
97803 2 0 0 0
97846 1 0 0 0
97924 3 0 0 0
97964 1 0 0 0
97979 1 0 0 0
98006 1 0 0 0
98016 1 0 0 0
98033 1 0 0 0
98052 1 0 0 0
98091 1 0 0 0
98117 1 0 0 0
98125 1 0 0 0
98127 1 0 0 0
98133 1 0 0 0
98140 1 0 0 0
98144 1 0 0 0
98148 3 0 0 0
98194 1 0 0 0
98287 1 0 0 0
98297 3 0 0 0
98313 1 0 0 0
98324 2 0 0 0
98325 1 0 0 0
98346 1 0 0 0
98421 2 0 0 0
98449 3 0 0 0
98469 1 0 0 0
98554 3 0 0 0
98686 2 0 0 0
98696 1 0 0 0
98795 2 0 0 0
98936 2 0 0 0
99039 1 0 0 0
99085 1 0 0 0
99118 1 0 0 0
99143 1 0 0 0
99170 1 0 0 0
99182 1 0 0 0
99260 1 0 0 0
99278 1 0 0 0
99370 3 0 0 0
99373 1 0 0 0
99384 2 0 0 0
99591 1 0 0 0
99672 1 0 0 0
99688 1 0 0 0
99738 1 0 0 0
99756 1 0 0 0
99868 1 0 0 0
99981 1 0 0 0
99987 1 0 0 0
100157 1 0 0 0
100174 1 0 0 0
100221 1 0 0 0
100237 1 0 0 0
100265 1 0 0 0
100274 1 0 0 0
100298 1 0 0 0
100313 1 0 0 0
100319 1 0 0 0
100486 2 0 0 0
100499 1 0 0 0
100518 1 0 0 0
100519 1 0 0 0
100652 1 0 0 0
100657 1 0 0 0
101012 1 0 0 0
101188 2 0 0 0
101401 1 0 0 0
101639 1 0 0 0
101709 1 0 0 0
102063 1 0 0 0
102291 1 0 0 0
102303 1 0 0 0
102304 1 0 0 0
102471 1 0 0 0
102473 3 0 0 0
102476 1 0 0 0
102487 1 0 0 0
102640 1 0 0 0
102679 1 0 0 0
102788 1 0 0 0
102794 1 0 0 0
102799 2 0 0 0
102825 2 0 0 0
102848 3 0 0 0
102855 1 0 0 0
102862 1 0 0 0
102921 3 0 0 0
103209 1 0 0 0
103352 1 0 0 0
103447 1 0 0 0
