50796 0 0 1 26193
96961 1
96966 3
97030 1
97040 2
97154 1
97163 1
97293 1
97419 2
97420 1
97557 1
97728 1
97731 1
97732 1
97803 2
97846 1
97924 3
97964 1
97979 1
98006 1
98016 1
98033 1
98052 1
98091 1
98117 1
98125 1
98127 1
98133 1
98140 1
98144 1
98148 3
98194 1
98287 1
98297 3
98313 1
98324 2
98325 1
98346 1
98421 2
98449 3
98469 1
98554 3
98686 2
98696 1
98795 2
98936 2
99039 1
99085 1
99118 1
99143 1
99170 1
99182 1
99260 1
99278 1
99370 3
99373 1
99384 2
99591 1
99672 1
99688 1
99738 1
99756 1
99868 1
99981 1
99987 1
100157 1
100174 1
100221 1
100237 1
100265 1
100274 1
100298 1
100313 1
100319 1
100486 2
100499 1
100518 1
100519 1
100652 1
100657 1
101012 1
101188 2
101401 1
101639 1
101709 1
102063 1
102291 1
102303 1
102304 1
102471 1
102473 3
102476 1
102487 1
102640 1
102679 1
102788 1
102794 1
102799 2
102825 2
102848 3
102855 1
102862 1
102921 3
103209 1
103352 1
103447 1
103477 2
103587 1
103597 1
103635 1
103767 2
103814 2
104158 1
104343 1
104362 1
104402 2
104505 1
104508 1
104534 1
104761 1
104763 1
104782 1
104949 1
104956 1
105061 1
105528 1
105538 1
105633 1
105682 1
105692 1
105840 1
105854 2
105855 1
105859 1
106069 1
106076 1
106189 1
106197 1
106198 1
106264 1
106276 2
106757 1
106856 1
106863 1
106880 1
106884 1
107194 1
107449 4
107501 1
107510 2
107533 3
107605 1
107636 1
107811 1
107826 1
107828 1
107982 1
108047 1
108169 1
108187 3
108188 1
108250 1
108262 1
108263 1
108448 1
108551 1
108695 1
108699 1
108773 1
108857 2
108868 1
108947 1
109118 1
109121 1
109125 1
109129 1
109137 1
109142 1
109165 1
109172 1
109176 1
109207 1
109223 1
109230 1
109234 3
109239 3
109241 1
109247 1
109248 1
109265 2
109269 1
109282 1
109295 1
109301 1
109305 1
109319 1
109322 1
109330 1
109348 1
109350 1
109353 1
109363 3
109375 1
109381 1
109385 1
109391 1
109399 1
109412 1
109427 1
109429 1
109431 1
109450 1
109452 1
109462 4
109467 1
109470 1
109474 2
109481 1
109484 1
109494 1
109506 1
109518 1
109540 1
109553 1
109557 1
109571 1
109580 1
109582 1
109585 1
109611 1
109617 3
109649 1
109651 1
109659 1
109665 2
109667 1
109672 1
109674 1
109682 1
109683 1
109697 2
109700 1
109705 1
109707 1
109710 1
109730 1
109731 1
109732 1
109733 1
109763 1
109765 1
109769 1
109779 1
109808 1
109842 1
109877 1
109878 1
109880 4
109882 1
109888 2
109898 1
109901 1
109906 1
109915 1
109919 1
109934 1
109937 1
109949 1
109964 1
109966 1
109973 1
109974 1
109979 1
109982 2
109983 1
109990 1
109995 1
110001 4
110010 1
110019 1
110023 1
110030 4
110040 1
110041 3
110045 1
110055 2
110063 1
110066 1
110070 1
110082 2
110085 1
110086 1
110088 4
110093 1
110100 1
110106 1
110111 1
110112 1
110116 1
110121 1
110130 1
110131 1
110132 4
110137 1
110138 1
110156 1
110168 4
110181 1
110182 1
110184 1
110194 1
110195 1
110196 1
110197 1
110199 1
110200 1
110202 1
110205 1
110209 1
110211 1
110213 2
110220 1
110226 1
110227 1
110237 1
110239 1
110243 1
110254 1
110258 1
110260 1
110265 1
110268 1
110269 1
110270 1
110271 1
110273 2
110276 1
110278 1
110287 1
110289 1
110294 1
110295 1
110301 1
110304 1
110306 1
110317 1
110319 1
110321 1
110324 1
110325 1
110328 3
110335 1
110338 1
110339 1
110341 1
110347 1
110348 1
110355 2
110359 1
110370 1
110372 1
110373 2
110379 1
110392 1
110396 1
110402 2
110405 1
110406 1
110408 1
110410 1
110414 1
110419 1
110425 1
110431 1
110433 1
110441 1
110442 3
110446 1
110448 1
110449 1
110452 1
110457 1
110459 1
110461 1
110466 3
110473 1
110474 1
110479 1
110490 1
110491 1
110492 1
110493 1
110496 1
110498 1
110504 1
110514 1
110518 1
110520 1
110526 1
110535 1
110548 1
110555 1
110566 2
110567 2
110568 1
110571 1
110573 1
110576 1
110579 1
110581 1
110586 1
110596 2
110605 1
110608 1
110613 1
110615 1
110616 1
110619 1
110622 2
110623 1
110630 2
110631 3
110633 1
110637 1
110642 3
110644 1
110650 1
110658 1
110663 1
110668 1
110670 1
110672 1
110674 1
110677 1
110678 1
110679 1
110688 3
110698 1
110700 1
110703 1
110704 1
110712 1
110719 1
110721 1
110727 1
110731 1
110733 1
110735 1
110737 1
110739 1
110743 1
110744 1
110747 1
110748 1
110749 1
110751 1
110755 1
110764 1
110784 1
110791 1
110795 1
110796 1
110801 2
110806 1
110813 1
110815 1
110818 1
110819 1
110829 1
110830 1
110831 1
110834 1
110835 1
110838 1
110842 1
110845 1
110847 1
110848 1
110849 1
110850 1
110855 1
110859 1
110860 1
110862 1
110867 1
110874 1
110883 1
110884 1
110895 1
110902 1
110905 3
110907 1
110908 1
110909 4
110916 3
110925 1
110931 2
110934 1
110938 1
110939 1
110944 1
110947 1
110949 3
110950 1
110954 1
110956 1
110961 1
110962 1
110971 1
110976 1
110978 1
110984 1
110985 1
110987 1
110990 1
110995 1
110996 1
110997 1
110998 1
111001 1
111003 1
111012 1
111013 1
111014 1
111016 1
111019 2
111022 1
111025 1
111026 1
111032 1
111033 1
111035 1
111040 1
111041 1
111064 1
111065 1
111073 1
111078 1
111081 1
111084 1
111099 1
111102 1
111105 1
111108 1
111115 1
111127 1
111128 1
111135 1
111138 1
111140 1
111141 1
111143 1
111144 1
111145 1
111148 1
111149 1
111150 4
111152 1
111155 1
111157 1
111159 1
111163 1
111168 1
111170 1
111174 1
111175 2
111183 1
111184 1
111185 1
111189 1
111193 1
111194 2
111196 1
111197 1
111201 1
111211 1
111218 1
111219 1
111223 3
111227 1
111228 1
111229 1
111231 1
111232 1
111235 1
111240 1
111242 1
111243 1
111244 1
111250 1
111253 1
111254 1
111259 1
111260 1
111261 1
111262 3
111263 1
111265 1
111267 1
111271 1
111272 3
111275 1
111278 1
111282 1
111289 1
111290 3
111295 1
111297 1
111299 1
111300 1
111304 1
111314 1
111322 1
111324 1
111328 1
111329 1
111330 1
111337 1
111339 1
111341 3
111344 1
111345 2
111349 1
111351 1
111353 3
111356 1
111357 1
111361 1
111362 1
111365 1
111368 1
111369 1
111371 1
111378 1
111380 1
111382 1
111389 1
111390 1
111392 1
111393 1
111397 1
111405 1
111408 1
111410 1
111411 1
111412 1
111413 1
111416 1
111421 1
111422 1
111424 2
111425 1
111426 1
111427 1
111429 1
111451 1
111454 1
111458 1
111465 1
111467 1
111472 1
111473 1
111474 1
111477 1
111478 1
111483 1
111484 1
111489 1
111493 1
111504 1
111508 1
111509 1
111516 1
111517 1
111518 1
111519 1
111520 1
111524 1
111525 1
111531 1
111532 1
111538 1
111539 1
111540 1
111546 1
111548 1
111549 1
111555 1
111557 1
111561 1
111562 1
111564 1
111567 1
111568 1
111571 1
111573 1
111575 1
111577 1
111580 1
111581 1
111582 1
111584 1
111585 1
111586 1
111589 1
111592 1
111594 3
111596 1
111599 1
111601 1
111602 3
111604 2
111607 1
111613 1
111614 1
111621 1
111623 1
111624 1
111625 1
111632 1
111636 1
111638 1
111642 1
111647 1
111649 1
111653 1
111655 1
111656 1
111657 1
111658 1
111666 1
111668 1
111672 1
111673 1
111682 1
111683 1
111685 1
111691 1
111695 1
111696 1
111701 1
111705 1
111706 1
111712 1
111720 1
111723 1
111728 1
111732 1
111745 1
111747 1
111748 1
111754 1
111757 1
111759 1
111760 1
111764 1
111771 1
111772 1
111774 1
111777 1
111784 1
111788 1
111789 2
111795 1
111798 1
111804 1
111805 1
111806 1
111808 1
111815 1
111819 1
111821 1
111826 1
111830 1
111834 1
111837 1
111843 1
111845 1
111846 1
111847 1
111853 1
111857 1
111863 1
111864 1
111867 1
111869 1
111870 1
111874 1
111875 1
111877 1
111878 1
111880 1
111883 1
111886 1
111890 1
111893 1
111894 1
111898 1
111899 1
111901 1
111902 1
111904 1
111908 1
111911 1
111912 2
111913 1
111917 1
111929 1
111930 1
111932 1
111937 1
111939 1
111944 1
111945 1
111947 1
111948 1
111950 1
111957 1
111964 1
111965 1
111971 1
111980 1
111989 1
111992 1
111993 1
111995 1
111996 1
111998 1
112002 1
112004 1
112013 1
112014 1
112017 1
112018 1
112020 1
112022 1
112023 1
112027 1
112034 1
112035 1
112039 1
112040 1
112041 2
112044 1
112045 1
112046 1
112050 1
112058 1
112065 1
112068 1
112072 1
112073 1
112074 1
112075 1
112079 1
112080 1
112083 1
112085 1
112087 2
112095 1
112096 1
112098 1
112101 1
112103 1
112105 1
112106 1
112114 1
112116 1
112117 1
112119 1
112123 1
112125 2
112127 4
112132 1
112133 1
112134 1
112138 1
112142 1
112147 1
112148 1
112157 1
112159 1
112162 1
112163 1
112164 1
112166 1
112169 1
112171 1
112173 1
112175 1
112177 1
112178 1
112181 1
112187 1
112189 1
112192 1
112194 1
112195 1
112197 1
112198 1
112204 1
112205 1
112211 2
112214 1
112222 1
112230 1
112231 1
112232 1
112235 1
112239 1
112240 1
112241 1
112243 1
112244 1
112248 1
112250 1
112251 1
112254 1
112255 1
112260 1
112264 1
112265 1
112272 1
112276 1
112277 1
112279 1
112280 1
112281 3
112284 1
112292 1
112293 1
112297 1
112301 1
112302 1
112306 1
112309 1
112312 1
112313 1
112314 1
112315 1
112316 1
112317 2
112320 1
112325 1
112327 1
112331 1
112335 3
112336 1
112337 1
112338 1
112339 1
112341 1
112343 1
112345 1
112347 1
112348 1
112350 1
112352 1
112353 1
112356 1
112358 1
112365 1
112366 1
112371 1
112373 1
112374 1
112382 1
112383 1
112385 1
112388 1
112390 1
112391 1
112394 1
112395 1
112400 1
112401 1
112403 1
112406 1
112407 1
112418 1
112422 2
112427 1
112428 1
112430 1
112431 1
112441 1
112442 1
112447 1
112448 1
112449 1
112451 1
112456 1
112458 1
112462 1
112464 1
112465 1
112468 1
112470 1
112474 1
112476 1
112479 1
112480 1
112482 1
112486 1
112490 1
112491 1
112492 1
112493 1
112497 1
112500 1
112504 1
